# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0044428	CC	e	nuclear part	201/404	4298/58581	7.476259875221787e-117	4	201	1.4668421875185147e-113	1.429876340773046e-113	1.4660945615309925e-113	7.334210937592572e-114	AAR2, ACADVL, ACIN1, AFF2, AKAP17A, AKAP8L, ALYREF, AQR, ARL6IP4, BCAS2, BUD13, BUD31, C1QBP, C9orf78, CACTIN, CASC3, CBLB, CCAR1, CCAR2, CD2BP2, CDC40, CDC5L, CDK12, CDK13, CELF1, CELF3, CHERP, CIR1, CIRBP, CLASRP, CLK2, CLK3, CLMN, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CTNNBL1, CWC15, CWC22, CWC25, CWC27, CYP24A1, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX8, DHX9, DNAJC8, DYRK1A, ECD, EFTUD2, EIF4A3, ELAVL1, ELAVL2, ERN1, ESRP1, ESRP2, FIP1L1, FMR1, FOXR2, FRG1, FUS, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HELZ2, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, IK, ING5, ISY1, IVNS1ABP, IWS1, JMJD6, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LGALS3, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL3, MFAP1, MIF, MPHOSPH10, MYOD1, NCBP1, NCBP2, NFYA, NOL3, NONO, NOVA1, NSRP1, NUDT21, NUP98, PABPC1, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PDCD7, PHF5A, PHOX2A, PLRG1, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPIH, PPIL1, PPIL3, PPP1R8, PPP1R9B, PPP4R2, RBBP9, SOX14, TTF2, XRN2, YWHAZ, ZHX2, ZKSCAN4
GO:1990904	CC	e	ribonucleoprotein complex	116/404	828/58581	1.3258225876282493e-116	2	116	2.601263916926625e-113	2.535709541605378e-113	2.5986122717513687e-113	8.67087972308875e-114	AAR2, AKAP17A, AKAP8L, ALYREF, AQR, BCAS2, BUD13, BUD31, C9orf78, CACTIN, CASC3, CCAR2, CD2BP2, CDC40, CDC5L, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CIRBP, CRNKL1, CTNNBL1, CWC15, CWC22, CWC27, DAZAP1, DCPS, DDX1, DDX23, DDX39B, DDX41, DDX5, DHX15, DHX16, DHX35, DHX38, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ELAVL1, FMR1, FRG1, FUS, GCFC2, GEMIN2, GEMIN4, GEMIN5, GPATCH1, GPKOW, HABP4, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPM, HNRNPR, HNRNPU, HSPA1A, HSPA8, HTATSF1, IK, ISY1, IVNS1ABP, JMJD6, KHSRP, LGALS3, LSM1, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MFAP1, MPHOSPH10, MRPL28, NCBP1, NSRP1, NUP98, PABPC1, PABPN1, PCBP1, PDCD7, PHF5A, PLRG1, PNN, POLR2D, POLR2G, PPARGC1A, PPIE, PPIH, PPIL1, PPIL3, PPP1R8, TTF2
GO:0005654	CC	e	nucleoplasm	171/404	3055/58581	4.959856036235322e-109	5	171	9.731237543093702e-106	9.486000912512257e-106	9.716357974984995e-106	2.432809385773425e-106	ACIN1, ALYREF, AQR, BCAS2, BUD31, C9orf78, CACTIN, CASC3, CBLB, CCAR1, CCAR2, CD2BP2, CDC40, CDC5L, CDK12, CDK13, CELF1, CHERP, CIRBP, CLASRP, CLK2, CLK3, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CTNNBL1, CWC15, CWC22, CWC25, CWC27, CYP24A1, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX38, DHX8, DHX9, DNAJC8, DYRK1A, ECD, EFTUD2, EIF4A3, ELAVL1, ELAVL2, ESRP1, ESRP2, FIP1L1, FMR1, FOXR2, FUS, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GPKOW, GTF2F1, GTF2F2, HELZ2, HNRNPA0, HNRNPA1, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, IK, ING5, ISY1, IVNS1ABP, IWS1, JMJD6, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL3, MIF, MPHOSPH10, MYOD1, NCBP1, NCBP2, NFYA, NONO, NSRP1, NUDT21, NUP98, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PDCD7, PHF5A, PLRG1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPIH, PPIL1, PPP1R8, PPP1R9B, PPP4R2, RBBP9, XRN2, YWHAZ, ZHX2, ZKSCAN4
GO:0032991	CC	e	protein-containing complex	180/404	5118/58581	6.224317206218153e-82	1	180	1.2212110358600015e-78	1.1904353325296758e-78	1.2187213089775143e-78	2.4424220717200033e-79	AAR2, ACIN1, AKAP17A, AKAP8L, ALYREF, AP3M1, AP4B1, AQR, ASB4, BCAS2, BOD1L2, BUD13, BUD31, C9orf78, CACNA1C, CACTIN, CASC3, CCAR2, CD2BP2, CDC40, CDC5L, CDH11, CDK12, CDK13, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CIR1, CIRBP, CLMN, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CTNNBL1, CWC15, CWC22, CWC27, DAZAP1, DCPS, DDX1, DDX20, DDX23, DDX39B, DDX41, DDX5, DHX15, DHX16, DHX35, DHX38, DHX8, DHX9, DYRK1A, ECD, EFTUD2, EIF4A3, ELAVL1, ERN1, FIP1L1, FMR1, FRG1, FUS, GATC, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPM, HNRNPR, HNRNPU, HSPA1A, HSPA8, HTATSF1, IGHV4-4, IK, ING5, ISY1, IVNS1ABP, JMJD6, KCNE1, KDM1A, KHDRBS1, KHSRP, LGALS3, LSM1, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, METTL14, METTL3, MFAP1, MPHOSPH10, MRPL28, MYO3B, MYOD1, NCALD, NCBP1, NCBP2, NCBP2L, NFYA, NONO, NSRP1, NUDT21, NUP98, PABPC1, PABPN1, PCBP1, PCF11, PDCD7, PHF5A, PIK3R1, PLRG1, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIH, PPIL1, PPIL3, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A, PPP4R2, SOX14, TCTN1, TTF2
GO:0044451	CC	e	nucleoplasm part	96/404	1061/58581	3.46609427738879e-77	5	96	6.800476972236805e-74	6.629098352443309e-74	6.7831465008498614e-74	1.1334128287061343e-74	ACIN1, AFF2, AKAP17A, AKAP8L, ALYREF, ARL6IP4, BCAS2, CACTIN, CASC3, CD2BP2, CDC5L, CDK12, CDK13, CELF3, CIR1, CLK2, CLK3, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CWC15, CWC22, CWC25, DDX1, DDX17, DDX20, DDX39A, DDX39B, DDX42, DDX46, DHX15, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ESRP1, FIP1L1, FMR1, FRG1, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GTF2F1, GTF2F2, HABP4, HNRNPA2B1, HNRNPM, HNRNPU, HSPA1A, IK, ING5, LSM10, LUC7L2, LUC7L3, MAGOH, METTL3, MYOD1, NONO, NSRP1, NUDT21, NUP98, PABPN1, PCBP1, PCF11, PHF5A, PLRG1, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPIH, PPP1R8, TTF2
GO:0044446	CC	e	intracellular organelle part	220/404	8871/58581	2.4056470109505207e-75	3	220	4.719879435484922e-72	4.60093389290792e-72	4.705445553419219e-72	6.742684907835602e-73	AAR2, ACADVL, ACIN1, AFF2, AHNAK, AHNAK2, AKAP17A, AKAP8L, ALYREF, AP3M1, AP4B1, AQR, ARL6IP4, BCAS2, BOD1L2, BUD13, BUD31, C1QBP, C9orf78, CACTIN, CASC3, CBLB, CCAR1, CCAR2, CD2BP2, CDC40, CDC5L, CDK12, CDK13, CELF1, CELF3, CHERP, CIR1, CIRBP, CLASRP, CLK2, CLK3, CLMN, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CTNNBL1, CWC15, CWC22, CWC25, CWC27, CYP24A1, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX8, DHX9, DNAJC8, DYRK1A, ECD, EFTUD2, EIF4A3, ELAVL1, ELAVL2, ERN1, ESRP1, ESRP2, FASTK, FIP1L1, FMR1, FOXR2, FRG1, FUS, GCFC2, GCNT3, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GLA, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HELZ2, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, IK, ING5, ISY1, IVNS1ABP, IWS1, JMJD6, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LGALS3, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL3, MFAP1, MIF, MPHOSPH10, MRPL28, MYO3B, MYOD1, NCALD, NCBP1, NCBP2, NEK9, NFYA, NOL3, NONO, NOVA1, NSRP1, NUDT21, NUP98, OTOF, PABPC1, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PDCD7, PHF5A, PHOX2A, PIK3R1, PLRG1, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPIH, PPIL1, PPIL3, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A, PPP4R2, RBBP9, SOX14, ST8SIA1, STARD9, TMEM126B, TTF2, XRN2, YWHAZ, ZHX2, ZKSCAN4
GO:0044422	CC	e	organelle part	223/404	9150/58581	2.8176967854650706e-75	1	223	5.528321093082468e-72	5.38900203611401e-72	5.508597215584213e-72	6.910401366353085e-73	AAR2, ACADVL, ACIN1, AFF2, AHNAK, AHNAK2, AKAP17A, AKAP8L, ALYREF, AP3M1, AP4B1, AQR, ARL6IP4, BCAS2, BOD1L2, BUD13, BUD31, C1QBP, C9orf78, CACNA1C, CACTIN, CASC3, CBLB, CCAR1, CCAR2, CD2BP2, CDC40, CDC5L, CDK12, CDK13, CELF1, CELF3, CHERP, CIR1, CIRBP, CLASRP, CLK2, CLK3, CLMN, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CTNNBL1, CWC15, CWC22, CWC25, CWC27, CYP24A1, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX8, DHX9, DNAJC8, DYRK1A, ECD, EFTUD2, EIF4A3, ELAVL1, ELAVL2, ERN1, ESRP1, ESRP2, FASTK, FIP1L1, FMR1, FOXR2, FRG1, FUS, GCFC2, GCNT3, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GLA, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HELZ2, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, IK, ING5, ISY1, IVNS1ABP, IWS1, JMJD6, KCNE1, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LGALS3, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL3, MFAP1, MIF, MPHOSPH10, MRPL28, MYO3B, MYOD1, NCALD, NCBP1, NCBP2, NEK9, NFYA, NOL3, NONO, NOVA1, NSRP1, NUDT21, NUP98, OTOF, PABPC1, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PDCD7, PHF5A, PHOX2A, PIK3R1, PLRG1, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPIH, PPIL1, PPIL3, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A, PPP4R2, RBBP9, SOX14, ST8SIA1, STARD9, TCTN1, TMEM126B, TTF2, XRN2, YWHAZ, ZHX2, ZKSCAN4
GO:0005634	CC	e	nucleus	173/404	5248/58581	8.475365083264655e-74	5	173	1.6628666293365252e-70	1.6209607764088853e-70	1.6560863372699136e-70	1.8476295881516947e-71	ACADVL, ACIN1, AFF2, AHNAK, AHNAK2, AKAP17A, AKAP8L, AQR, ARL6IP4, BHLHE23, BRDT, BUD13, BUD31, C1QBP, C9orf78, CACTIN, CCAR1, CCAR2, CD2BP2, CDC40, CDC5L, CDK12, CDK13, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CIR1, CIRBP, CLASRP, CLK1, CLK2, CLK3, CLK4, CLNS1A, CLP1, CPSF1, CPSF7, CRNKL1, CSTF3, CTNNBL1, CWC15, CWC27, CYP24A1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX5, DHX15, DHX16, DHX38, DHX8, DHX9, DNAJC8, DYRK1A, ECD, ELAC1, ELAVL1, ESRP1, ESRP2, FAM172A, FMR1, FOXD2, FUS, GCFC2, GEMIN2, GEMIN7, GEMIN8, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HMX1, HMX2, HNRNPA0, HNRNPA1, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPLL, HNRNPM, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, IK, ING5, IWS1, JMJD6, KDM1A, KHDRBS1, KHDRBS3, LGALS3, LRRFIP1, LSM1, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L3, MAGOH, MBNL1, MBNL2, MBNL3, METTL14, METTL16, METTL3, MFAP1, MYOD1, NCBP1, NCBP2, NEK9, NFYA, NONO, NOVA1, NOVA2, NSRP1, NUDT21, PABPC1, PABPN1, PAPOLA, PCBP2, PIK3R1, PLRG1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPIL1, PPP1R8, PPP2CA, PPP2R1A, PPP4R2, SOX14, STARD9, TACO1, XRN2, YWHAZ, ZHX2
GO:0071013	CC	e	catalytic step 2 spliceosome	43/404	85/58581	2.961923514013543e-70	6	43	5.811293934494572e-67	5.6648436872878067e-67	5.78463662286845e-67	5.811293934494571e-68	ALYREF, AQR, BCAS2, BUD31, CACTIN, CDC40, CDC5L, CRNKL1, CWC15, CWC22, CWC27, DDX23, DDX41, DDX5, DHX35, DHX38, DHX8, EFTUD2, EIF4A3, FRG1, GPATCH1, HNRNPA1, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPF, HNRNPH1, HNRNPK, HNRNPM, HNRNPR, HNRNPU, ISY1, LSM2, LSM3, LSM7, MAGOH, MAGOHB, PABPC1, PLRG1, PNN, PPIE, PPIL1, PPIL3
GO:0044424	CC	e	intracellular part	255/404	13897/58581	6.724799863561987e-64	2	255	1.3194057332308618e-60	1.2861554282255122e-60	1.3126809333673e-60	1.1994597574826017e-61	AAR2, ACADVL, ACIN1, AFF2, AHNAK, AHNAK2, AKAP17A, AKAP8L, ALYREF, AP3M1, AP4B1, AQR, ARL6IP4, ASB4, ATPAF1, BCAS2, BHLHE23, BICC1, BOD1L2, BRDT, BUD13, BUD31, C1QBP, C9orf78, CACNA1C, CACTIN, CASC3, CBLB, CCAR1, CCAR2, CD2BP2, CDC40, CDC5L, CDH11, CDK12, CDK13, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CHERP, CIR1, CIRBP, CLASRP, CLK1, CLK2, CLK3, CLK4, CLMN, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CTNNBL1, CWC15, CWC22, CWC25, CWC27, CYP24A1, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX8, DHX9, DNAJC8, DYRK1A, ECD, EFTUD2, EIF4A3, ELAC1, ELAVL1, ELAVL2, ERN1, ESRP1, ESRP2, FAM172A, FASTK, FIP1L1, FMR1, FOXD2, FOXR2, FRG1, FUS, GATC, GCFC2, GCNT3, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GLA, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HELZ2, HMX1, HMX2, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPLL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, IK, ING5, ISY1, IVNS1ABP, IWS1, JMJD6, KCNE1, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LGALS3, LRRFIP1, LSM1, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL16, METTL3, MFAP1, MIF, MPHOSPH10, MRPL28, MYO3B, MYOD1, NCALD, NCBP1, NCBP2, NCBP2L, NEK9, NFYA, NOL3, NONO, NOVA1, NOVA2, NSRP1, NUDT21, NUP98, OTOF, PABPC1, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PDCD7, PGLS, PHF5A, PHLDB1, PHOX2A, PIK3R1, PLRG1, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPIH, PPIL1, PPIL3, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A, PPP4R2, RBBP9, SOX14, ST8SIA1, STARD9, TACO1, TCTN1, TGM6, TMED7-TICAM2, TMEM126B, TRIM3, TTF2, TUSC2, XRN2, YTHDF1, YWHAZ, ZHX2, ZKSCAN4
GO:0043231	CC	e	intracellular membrane-bounded organelle	189/404	7915/58581	3.2113929980744757e-59	4	189	6.300753062222121e-56	6.141967969959968e-56	6.265427739243302e-56	4.9398714963254513e-57	ACADVL, ACIN1, AFF2, AHNAK, AHNAK2, AKAP17A, AKAP8L, AP3M1, AQR, ARL6IP4, ATPAF1, BHLHE23, BRDT, BUD13, BUD31, C1QBP, C9orf78, CACTIN, CCAR1, CCAR2, CD2BP2, CDC40, CDC5L, CDK12, CDK13, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CIR1, CIRBP, CLASRP, CLK1, CLK2, CLK3, CLK4, CLNS1A, CLP1, CPSF1, CPSF4, CPSF7, CRNKL1, CSTF3, CTNNBL1, CWC15, CWC27, CYP24A1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX5, DHX15, DHX16, DHX38, DHX8, DHX9, DNAJC8, DYRK1A, ECD, ELAC1, ELAVL1, ERN1, ESRP1, ESRP2, FAM172A, FMR1, FOXD2, FUS, GATC, GCFC2, GEMIN2, GEMIN7, GEMIN8, GLA, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HMX1, HMX2, HNRNPA0, HNRNPA1, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPLL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, IK, ING5, IWS1, JMJD6, KCNE1, KDM1A, KHDRBS1, KHDRBS3, LGALS3, LRRFIP1, LSM1, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L3, MAGOH, MBNL1, MBNL2, MBNL3, METTL14, METTL16, METTL3, MFAP1, MRPL28, MYOD1, NCBP1, NCBP2, NEK9, NFYA, NOL3, NONO, NOVA1, NOVA2, NSRP1, NUDT21, NUP98, PABPC1, PABPN1, PAPOLA, PCBP2, PCF11, PIK3R1, PLRG1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPIL1, PPP1R8, PPP2CA, PPP2R1A, PPP4R2, SOX14, STARD9, TACO1, TMED7-TICAM2, TMEM126B, TRIM3, TUSC2, XRN2, YWHAZ, ZHX2
GO:0016604	CC	e	nuclear body	71/404	720/58581	3.27310547666824e-59	6	71	6.421832945223087e-56	6.259996522397183e-56	6.382555679503068e-56	4.9398714963254513e-57	ACIN1, AFF2, AKAP17A, AKAP8L, ALYREF, ARL6IP4, BCAS2, CACTIN, CASC3, CD2BP2, CDC5L, CDK12, CDK13, CELF3, CIR1, CLK2, CLK3, CRNKL1, CSTF2, CWC15, CWC22, CWC25, DDX1, DDX17, DDX20, DDX39A, DDX39B, DDX42, DDX46, DHX15, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ESRP1, FMR1, FRG1, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, HABP4, HNRNPA2B1, HNRNPM, HNRNPU, HSPA1A, IK, LSM10, LUC7L2, LUC7L3, MAGOH, METTL3, MYOD1, NONO, NSRP1, NUDT21, NUP98, PABPN1, PCBP1, PHF5A, PLRG1, PNN, POLR2D, PPARGC1A, PPIE, PPIG, PPIH, PPP1R8
