# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0051817	BP	e	modification of morphology or physiology of other organism involved in symbiotic interaction	4/205	106/58581	0.0005473532680347917	4	4	1.0	1.0	1.0	0.018850699938635716	CPSF4, FMR1, HSPA8, PABPN1
GO:0044267	BP	e	cellular protein metabolic process	24/205	3241/58581	0.000563196715787994	5	24	1.0	1.0	1.0	0.0193458395353974	CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CWC27, DYRK1A, ERN1, FASTK, GEMIN5, JMJD6, KDM1A, MYOD1, PABPN1, PIK3R1, PPIE, PPIG, PPIH, PPIL1, PPIL3, PPP2CA, PPP2R1A, PPP4R2
GO:0034097	BP	e	response to cytokine	8/205	524/58581	0.0005642379798385397	4	8	1.0	1.0	1.0	0.0193458395353974	CACTIN, CDC5L, DDX41, DHX9, HNRNPU, KHSRP, MYOD1, PPARGC1A
GO:0001558	BP	e	regulation of cell growth	7/205	401/58581	0.0005709247837864821	5	7	1.0	1.0	1.0	0.01953170396683289	CCAR2, DDX39B, HSPA1A, NCBP1, PPP1R9B, PPP2CA, PPP2R1A
GO:0009416	BP	e	response to light stimulus	6/205	289/58581	0.0005774047868826305	4	6	1.0	1.0	1.0	0.019709686851354213	CCAR2, CIRBP, FMR1, KDM1A, METTL3, PIK3R1
GO:0018212	BP	e	peptidyl-tyrosine modification	5/205	190/58581	0.0005791803984659197	8	5	1.0	1.0	1.0	0.01972665423384255	CLK1, CLK2, CLK3, CLK4, DYRK1A
GO:0032479	BP	e	regulation of type I interferon production	4/205	109/58581	0.0006079935532881317	5	4	1.0	1.0	1.0	0.020662406461855912	CACTIN, DDX41, DHX9, PCBP2
GO:0051707	BP	e	response to other organism	9/205	667/58581	0.0006253570755070741	4	9	1.0	1.0	1.0	0.021205789709887138	DDX1, DDX17, DDX41, FMR1, GTF2F1, HNRNPUL1, IVNS1ABP, LSM5, PCBP2
GO:0042532	BP	e	negative regulation of tyrosine phosphorylation of STAT protein	2/205	11/58581	0.0006564627870084539	11	2	1.0	1.0	1.0	0.022211763905161042	PPP2CA, PPP2R1A
GO:0010564	BP	e	regulation of cell cycle process	9/205	672/58581	0.000659228451529705	5	9	1.0	1.0	1.0	0.022256533432498508	CDK13, ECD, HNRNPU, HSPA1A, IK, LSM10, PLRG1, PPP1R9B, PPP2R1A
GO:0008219	BP	e	cell death	10/205	818/58581	0.00067502930091443	2	10	1.0	1.0	1.0	0.022740233807442667	C1QBP, CCAR1, CTNNBL1, DDX41, DHX9, NOL3, PDCD7, POLR2G, PPP2CA, PPP2R1A
GO:0032206	BP	e	positive regulation of telomere maintenance	3/205	49/58581	0.0006909849759580259	8	3	1.0	1.0	1.0	0.023227030923870115	HNRNPA1, HNRNPA2B1, HNRNPD
GO:0032386	BP	e	regulation of intracellular transport	7/205	416/58581	0.0007080223089316998	5	7	1.0	1.0	1.0	0.023747991748928686	AKAP8L, DHX9, FMR1, IWS1, KHDRBS1, NCBP2, PIK3R1
GO:0051783	BP	e	regulation of nuclear division	5/205	199/58581	0.0007134701640092692	6	5	1.0	1.0	1.0	0.023878809458783113	CDK13, HNRNPU, HSPA1A, IK, PPP1R9B
GO:0009314	BP	e	response to radiation	7/205	418/58581	0.0007281163207638947	3	7	1.0	1.0	1.0	0.02431624829667994	CCAR2, CIRBP, CLK2, FMR1, KDM1A, METTL3, PIK3R1
GO:0048641	BP	e	regulation of skeletal muscle tissue development	3/205	50/58581	0.0007332033822719895	7	3	1.0	1.0	1.0	0.02443325050772036	DDX17, DDX5, MYOD1
GO:0071356	BP	e	cellular response to tumor necrosis factor	4/205	115/58581	0.0007433201782923166	6	4	1.0	1.0	1.0	0.024716997911362396	CACTIN, DHX9, MYOD1, PPARGC1A
GO:0032210	BP	e	regulation of telomere maintenance via telomerase	3/205	51/58581	0.0007770291154875708	9	3	1.0	1.0	1.0	0.025636929415929068	HNRNPA1, HNRNPC, HNRNPU
GO:0010823	BP	e	negative regulation of mitochondrion organization	3/205	51/58581	0.0007770291154875708	7	3	1.0	1.0	1.0	0.025636929415929068	HSPA1A, NOL3, PPARGC1A
GO:0071241	BP	e	cellular response to inorganic substance	5/205	203/58581	0.0007800945947361235	4	5	1.0	1.0	1.0	0.025636929415929068	EIF4A3, FMR1, FUS, HNRNPD, PPARGC1A
GO:0060548	BP	e	negative regulation of cell death	11/205	987/58581	0.0007847372905805664	5	11	1.0	1.0	1.0	0.025636929415929068	CCAR2, DCPS, HNRNPK, HSPA1A, IVNS1ABP, KDM1A, LGALS3, NOL3, NONO, PIK3R1, PPARGC1A
GO:0060211	BP	e	regulation of nuclear-transcribed mRNA poly(A) tail shortening	2/205	12/58581	0.0007859399581135816	10	2	1.0	1.0	1.0	0.025636929415929068	PABPC1, POLR2G
GO:0060213	BP	e	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	2/205	12/58581	0.0007859399581135816	11	2	1.0	1.0	1.0	0.025636929415929068	PABPC1, POLR2G
GO:0060019	BP	e	radial glial cell differentiation	2/205	12/58581	0.0007859399581135816	5	2	1.0	1.0	1.0	0.025636929415929068	METTL14, METTL3
GO:0033962	BP	e	cytoplasmic mRNA processing body assembly	2/205	12/58581	0.0007859399581135816	7	2	1.0	1.0	1.0	0.025636929415929068	LSM3, LSM4
GO:0045472	BP	e	response to ether	2/205	12/58581	0.0007859399581135816	4	2	1.0	1.0	1.0	0.025636929415929068	HNRNPD, PPARGC1A
GO:0071495	BP	e	cellular response to endogenous stimulus	9/205	694/58581	0.0008265760483527649	3	9	1.0	1.0	1.0	0.026905573523280192	CDC5L, EIF4A3, HNRNPD, HNRNPU, KDM1A, MYOD1, PIK3R1, PPARGC1A, PPP1R9B
GO:0007276	BP	e	gamete generation	7/205	432/58581	0.0008817470553759816	3	7	1.0	1.0	1.0	0.028641000668202146	BRDT, CELF3, DAZAP1, DDX20, KHDRBS1, METTL14, METTL3
GO:0032515	BP	e	negative regulation of phosphoprotein phosphatase activity	3/205	54/58581	0.000918389263041431	10	3	1.0	1.0	1.0	0.02966395597650577	LGALS3, PPP1R8, PPP1R9B
GO:0070262	BP	e	peptidyl-serine dephosphorylation	2/205	13/58581	0.0009266982163896417	8	2	1.0	1.0	1.0	0.02966395597650577	PPP2CA, PPP2R1A
GO:0044827	BP	e	modulation by host of viral genome replication	2/205	13/58581	0.0009266982163896417	8	2	1.0	1.0	1.0	0.02966395597650577	FMR1, HSPA8
GO:0030575	BP	e	nuclear body organization	2/205	13/58581	0.0009266982163896417	5	2	1.0	1.0	1.0	0.02966395597650577	AFF2, CELF3
GO:0033127	BP	e	regulation of histone phosphorylation	2/205	13/58581	0.0009266982163896417	9	2	1.0	1.0	1.0	0.02966395597650577	AKAP8L, FMR1
GO:1900103	BP	e	positive regulation of endoplasmic reticulum unfolded protein response	2/205	13/58581	0.0009266982163896417	8	2	1.0	1.0	1.0	0.02966395597650577	ERN1, PIK3R1
GO:0039694	BP	e	viral RNA genome replication	2/205	13/58581	0.0009266982163896417	6	2	1.0	1.0	1.0	0.02966395597650577	PCBP1, PCBP2
GO:0051130	BP	e	positive regulation of cellular component organization	12/205	1172/58581	0.0009522325995482441	5	12	1.0	1.0	1.0	0.030418212791780242	AKAP8L, C1QBP, FMR1, HNRNPA1, HNRNPA2B1, HNRNPD, HNRNPK, HNRNPU, HSPA1A, KDM1A, MYOD1, PPARGC1A
GO:0002831	BP	e	regulation of response to biotic stimulus	4/205	123/58581	0.000955152106992476	4	4	1.0	1.0	1.0	0.030448433592534945	C1QBP, CACTIN, DHX9, PCBP2
GO:0060341	BP	e	regulation of cellular localization	10/205	861/58581	0.0009934678867065951	4	10	1.0	1.0	1.0	0.031604569121641356	AKAP8L, DHX9, FMR1, HNRNPU, IWS1, KDM1A, KHDRBS1, LGALS3, NCBP2, PIK3R1
GO:1901796	BP	e	regulation of signal transduction by p53 class mediator	4/205	125/58581	0.0010140981303139677	7	4	1.0	1.0	1.0	0.0321944857049675	DDX5, DYRK1A, HNRNPK, KDM1A
GO:0043518	BP	e	negative regulation of DNA damage response, signal transduction by p53 class mediator	2/205	14/58581	0.0010786577967980015	9	2	1.0	1.0	1.0	0.03410371136638599	DYRK1A, KDM1A
GO:0010988	BP	e	regulation of low-density lipoprotein particle clearance	2/205	14/58581	0.0010786577967980015	5	2	1.0	1.0	1.0	0.03410371136638599	HNRNPK, KHSRP
GO:0033993	BP	e	response to lipid	9/205	722/58581	0.0010880095171037993	4	9	1.0	1.0	1.0	0.03432903648137939	CACTIN, CLK2, HNRNPA0, HNRNPD, HNRNPU, MYOD1, PABPN1, PDCD7, PPARGC1A
GO:2001251	BP	e	negative regulation of chromosome organization	4/205	128/58581	0.001107240896852471	7	4	1.0	1.0	1.0	0.034864530199054646	HNRNPA1, HNRNPC, HNRNPU, IK
GO:0006996	BP	e	organelle organization	18/205	2173/58581	0.0011133770027602346	3	18	1.0	1.0	1.0	0.03498634170180786	ACIN1, AFF2, AKAP8L, BRDT, C1QBP, CCAR2, CELF3, CIRBP, DDX1, DHX9, HNRNPA2B1, HSPA1A, LSM3, LSM4, NOL3, NUP98, PPARGC1A, PPP2R1A
GO:0050805	BP	e	negative regulation of synaptic transmission	3/205	58/58581	0.0011307962419650403	7	3	1.0	1.0	1.0	0.03546149434406221	CELF4, EIF4A3, FMR1
GO:0035308	BP	e	negative regulation of protein dephosphorylation	3/205	59/58581	0.001188320857322438	9	3	1.0	1.0	1.0	0.03712775583006144	LGALS3, PPP1R8, PPP1R9B
GO:0008284	BP	e	positive regulation of cell proliferation	10/205	882/58581	0.0011887427169648295	5	10	1.0	1.0	1.0	0.03712775583006144	CCAR1, CDK13, DDX39B, DHX9, ERN1, ESRP2, HMX2, HNRNPU, KDM1A, PPARGC1A
GO:0032870	BP	e	cellular response to hormone stimulus	6/205	334/58581	0.0012177453026284502	5	6	1.0	1.0	1.0	0.037956752069200725	CDC5L, HNRNPD, HNRNPU, MYOD1, PIK3R1, PPARGC1A
GO:1900363	BP	e	regulation of mRNA polyadenylation	2/205	15/58581	0.0012417393507661743	10	2	1.0	1.0	1.0	0.038548886203161575	CPSF7, NUDT21
GO:1990845	BP	e	adaptive thermogenesis	2/205	15/58581	0.0012417393507661743	2	2	1.0	1.0	1.0	0.038548886203161575	HNRNPU, PPARGC1A
GO:1901990	BP	e	regulation of mitotic cell cycle phase transition	6/205	337/58581	0.0012743792934823848	7	6	1.0	1.0	1.0	0.039482727146866896	ECD, IK, LSM10, PLRG1, PPP1R9B, PPP2R1A
GO:0008088	BP	e	axo-dendritic transport	3/205	61/58581	0.0013088300942133532	7	3	1.0	1.0	1.0	0.04046881668059685	FMR1, HNRNPU, HSPA8
GO:0043066	BP	e	negative regulation of apoptotic process	10/205	894/58581	0.0013137208429988474	7	10	1.0	1.0	1.0	0.04053879777325844	CCAR2, HNRNPK, HSPA1A, IVNS1ABP, KDM1A, LGALS3, NOL3, NONO, PIK3R1, PPARGC1A
GO:0033365	BP	e	protein localization to organelle	8/205	599/58581	0.0013279232277197655	5	8	1.0	1.0	1.0	0.040895264432112305	DDX1, DHX9, HNRNPU, HSPA8, IK, NUP98, PIK3R1, PLRG1
GO:0006986	BP	e	response to unfolded protein	3/205	62/58581	0.0013718571396810829	5	3	1.0	1.0	1.0	0.04216411117159249	ERN1, HSPA1A, HSPA8
GO:0061158	BP	e	3'-UTR-mediated mRNA destabilization	2/205	16/58581	0.0014158639410988784	11	2	1.0	1.0	1.0	0.04334397767304483	HNRNPD, KHSRP
GO:0014874	BP	e	response to stimulus involved in regulation of muscle adaptation	2/205	16/58581	0.0014158639410988784	2	2	1.0	1.0	1.0	0.04334397767304483	NOL3, PPARGC1A
GO:0050688	BP	e	regulation of defense response to virus	3/205	64/58581	0.0015035599922452348	6	3	1.0	1.0	1.0	0.04593747944624105	C1QBP, DHX9, PCBP2
GO:0034605	BP	e	cellular response to heat	3/205	65/58581	0.0015722765102366004	5	3	1.0	1.0	1.0	0.04794200449889429	HSPA1A, HSPA8, POLR2D
GO:0009267	BP	e	cellular response to starvation	4/205	141/58581	0.001580819323354061	6	4	1.0	1.0	1.0	0.04801271917328702	HNRNPA1, HNRNPL, HSPA8, MYOD1
GO:0120161	BP	e	regulation of cold-induced thermogenesis	4/205	141/58581	0.001580819323354061	4	4	1.0	1.0	1.0	0.04801271917328702	KDM1A, NOVA1, NOVA2, PPARGC1A
GO:0009048	BP	e	dosage compensation by inactivation of X chromosome	2/205	17/58581	0.001600953043999664	8	2	1.0	1.0	1.0	0.04833875639113663	HNRNPU, METTL3
GO:2000001	BP	e	regulation of DNA damage checkpoint	2/205	17/58581	0.001600953043999664	7	2	1.0	1.0	1.0	0.04833875639113663	CCAR2, DDX39B
GO:0099170	BP	e	postsynaptic modulation of chemical synaptic transmission	2/205	17/58581	0.001600953043999664	7	2	1.0	1.0	1.0	0.04833875639113663	EIF4A3, FMR1
GO:0034612	BP	e	response to tumor necrosis factor	4/205	142/58581	0.001622239547033004	5	4	1.0	1.0	1.0	0.04888580853744574	CACTIN, DHX9, MYOD1, PPARGC1A
GO:0044428	CC	e	nuclear part	184/205	4298/58581	2.334133344128718e-183	4	184	4.579569621180545e-180	4.464160022099439e-180	4.579569621180545e-180	4.579569621180544e-180	AAR2, ACIN1, AFF2, AKAP17A, AKAP8L, ALYREF, AQR, ARL6IP4, BCAS2, BUD13, BUD31, C1QBP, C9orf78, CACTIN, CASC3, CCAR1, CCAR2, CD2BP2, CDC40, CDC5L, CDK12, CDK13, CELF1, CELF3, CHERP, CIR1, CIRBP, CLASRP, CLK2, CLK3, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CTNNBL1, CWC15, CWC22, CWC25, CWC27, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX8, DHX9, DNAJC8, DYRK1A, ECD, EFTUD2, EIF4A3, ELAVL1, ELAVL2, ERN1, ESRP1, ESRP2, FIP1L1, FMR1, FRG1, FUS, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, IK, ISY1, IVNS1ABP, IWS1, JMJD6, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LGALS3, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL3, MFAP1, MPHOSPH10, MYOD1, NCBP1, NCBP2, NOL3, NONO, NOVA1, NSRP1, NUDT21, NUP98, PABPC1, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PDCD7, PHF5A, PLRG1, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPIH, PPIL1, PPIL3, PPP1R8, PPP1R9B, PPP4R2
GO:0005654	CC	e	nucleoplasm	159/205	3055/58581	3.421291108545506e-161	5	159	6.7125731549662826e-158	6.543409796681635e-158	6.7091518638577375e-158	3.3562865774831413e-158	ACIN1, ALYREF, AQR, BCAS2, BUD31, C9orf78, CACTIN, CASC3, CCAR1, CCAR2, CD2BP2, CDC40, CDC5L, CDK12, CDK13, CELF1, CHERP, CIRBP, CLASRP, CLK2, CLK3, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CTNNBL1, CWC15, CWC22, CWC25, CWC27, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX38, DHX8, DHX9, DNAJC8, DYRK1A, ECD, EFTUD2, EIF4A3, ELAVL1, ELAVL2, ESRP1, ESRP2, FIP1L1, FMR1, FUS, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GPKOW, GTF2F1, GTF2F2, HNRNPA0, HNRNPA1, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, IK, ISY1, IVNS1ABP, IWS1, JMJD6, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL3, MPHOSPH10, MYOD1, NCBP1, NCBP2, NONO, NSRP1, NUDT21, NUP98, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PDCD7, PHF5A, PLRG1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPIH, PPIL1, PPP1R8, PPP1R9B, PPP4R2
GO:1990904	CC	e	ribonucleoprotein complex	114/205	828/58581	1.1243165263973695e-155	2	114	2.205909024791639e-152	2.150317976457501e-152	2.2036603917388444e-152	7.353030082638797e-153	AAR2, AKAP17A, AKAP8L, ALYREF, AQR, BCAS2, BUD13, BUD31, C9orf78, CACTIN, CASC3, CCAR2, CD2BP2, CDC40, CDC5L, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CIRBP, CRNKL1, CTNNBL1, CWC15, CWC22, CWC27, DAZAP1, DCPS, DDX1, DDX23, DDX39B, DDX41, DDX5, DHX15, DHX16, DHX35, DHX38, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ELAVL1, FMR1, FRG1, FUS, GCFC2, GEMIN2, GEMIN4, GEMIN5, GPATCH1, GPKOW, HABP4, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPM, HNRNPR, HNRNPU, HSPA1A, HSPA8, HTATSF1, IK, ISY1, IVNS1ABP, JMJD6, KHSRP, LGALS3, LSM1, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MFAP1, MPHOSPH10, NCBP1, NSRP1, NUP98, PABPC1, PABPN1, PCBP1, PDCD7, PHF5A, PLRG1, PNN, POLR2D, POLR2G, PPARGC1A, PPIE, PPIH, PPIL1, PPIL3, PPP1R8
GO:0005681	CC	e	spliceosomal complex	75/205	173/58581	1.4699930246300496e-141	5	75	2.8841263143241573e-138	2.81144353206096e-138	2.879716335250267e-138	7.210315785810392e-139	AAR2, AKAP17A, ALYREF, AQR, BCAS2, BUD13, BUD31, C9orf78, CACTIN, CCAR2, CDC40, CDC5L, CIRBP, CRNKL1, CTNNBL1, CWC15, CWC22, CWC27, DDX23, DDX39B, DDX41, DDX5, DHX15, DHX16, DHX35, DHX38, DHX8, EFTUD2, EIF4A3, FRG1, GCFC2, GEMIN2, GPATCH1, GPKOW, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPF, HNRNPH1, HNRNPH3, HNRNPK, HNRNPM, HNRNPR, HNRNPU, HSPA8, HTATSF1, IK, ISY1, IVNS1ABP, LGALS3, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MFAP1, PABPC1, PDCD7, PHF5A, PLRG1, PNN, PPIE, PPIH, PPIL1, PPIL3, PPP1R8
GO:0044446	CC	e	intracellular organelle part	190/205	8871/58581	6.000171966596936e-136	3	190	1.1772337398463189e-132	1.1475663070569923e-132	1.17483367105968e-132	2.3544674796926376e-133	AAR2, ACIN1, AFF2, AHNAK, AHNAK2, AKAP17A, AKAP8L, ALYREF, AQR, ARL6IP4, BCAS2, BUD13, BUD31, C1QBP, C9orf78, CACTIN, CASC3, CCAR1, CCAR2, CD2BP2, CDC40, CDC5L, CDK12, CDK13, CELF1, CELF3, CHERP, CIR1, CIRBP, CLASRP, CLK2, CLK3, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CTNNBL1, CWC15, CWC22, CWC25, CWC27, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX8, DHX9, DNAJC8, DYRK1A, ECD, EFTUD2, EIF4A3, ELAVL1, ELAVL2, ERN1, ESRP1, ESRP2, FASTK, FIP1L1, FMR1, FRG1, FUS, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, IK, ISY1, IVNS1ABP, IWS1, JMJD6, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LGALS3, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL3, MFAP1, MPHOSPH10, MYOD1, NCBP1, NCBP2, NOL3, NONO, NOVA1, NSRP1, NUDT21, NUP98, PABPC1, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PDCD7, PHF5A, PIK3R1, PLRG1, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPIH, PPIL1, PPIL3, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A, PPP4R2
GO:0044422	CC	e	organelle part	190/205	9150/58581	2.109232672869951e-133	1	190	4.1383145041708435e-130	4.034024962291411e-130	4.127768340806494e-130	6.897190840284739e-131	AAR2, ACIN1, AFF2, AHNAK, AHNAK2, AKAP17A, AKAP8L, ALYREF, AQR, ARL6IP4, BCAS2, BUD13, BUD31, C1QBP, C9orf78, CACTIN, CASC3, CCAR1, CCAR2, CD2BP2, CDC40, CDC5L, CDK12, CDK13, CELF1, CELF3, CHERP, CIR1, CIRBP, CLASRP, CLK2, CLK3, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CTNNBL1, CWC15, CWC22, CWC25, CWC27, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX8, DHX9, DNAJC8, DYRK1A, ECD, EFTUD2, EIF4A3, ELAVL1, ELAVL2, ERN1, ESRP1, ESRP2, FASTK, FIP1L1, FMR1, FRG1, FUS, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, IK, ISY1, IVNS1ABP, IWS1, JMJD6, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LGALS3, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL3, MFAP1, MPHOSPH10, MYOD1, NCBP1, NCBP2, NOL3, NONO, NOVA1, NSRP1, NUDT21, NUP98, PABPC1, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PDCD7, PHF5A, PIK3R1, PLRG1, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPIH, PPIL1, PPIL3, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A, PPP4R2
GO:0032991	CC	e	protein-containing complex	162/205	5118/58581	2.4771208301217883e-130	1	162	4.860111068698948e-127	4.7376315528654065e-127	4.845248343718218e-127	6.94301581242707e-128	AAR2, ACIN1, AKAP17A, AKAP8L, ALYREF, AQR, BCAS2, BUD13, BUD31, C9orf78, CACTIN, CASC3, CCAR2, CD2BP2, CDC40, CDC5L, CDK12, CDK13, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CIR1, CIRBP, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CTNNBL1, CWC15, CWC22, CWC27, DAZAP1, DCPS, DDX1, DDX20, DDX23, DDX39B, DDX41, DDX5, DHX15, DHX16, DHX35, DHX38, DHX8, DHX9, DYRK1A, ECD, EFTUD2, EIF4A3, ELAVL1, ERN1, FIP1L1, FMR1, FRG1, FUS, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPM, HNRNPR, HNRNPU, HSPA1A, HSPA8, HTATSF1, IK, ISY1, IVNS1ABP, JMJD6, KDM1A, KHDRBS1, KHSRP, LGALS3, LSM1, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, METTL14, METTL3, MFAP1, MPHOSPH10, MYOD1, NCBP1, NCBP2, NCBP2L, NONO, NSRP1, NUDT21, NUP98, PABPC1, PABPN1, PCBP1, PCF11, PDCD7, PHF5A, PIK3R1, PLRG1, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIH, PPIL1, PPIL3, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A, PPP4R2
