chrom_start_end	Annotation
chr1_26757200_26757800	1_TssA
chr4_100803400_100812400	5_TxWk
chr8_103748600_103749200	9_Het
chrX_44705000_44711600	5_TxWk
chr12_92505800_92506200	7_Enh
chr11_76956600_77010200	15_Quies
chr1_205698000_205702200	5_TxWk
chr4_2803400_2803800	7_Enh
chr1_157204000_157205800	7_Enh
chr4_6697400_6698800	7_Enh
chr22_38058000_38058200	5_TxWk
chr20_45835200_45835600	5_TxWk
chr12_51763600_51777400	5_TxWk
chr6_22073600_22078800	5_TxWk
chr7_138131200_138131400	15_Quies
chr2_30216800_30240000	15_Quies
chr19_18215800_18219400	5_TxWk
chr10_104497400_104497600	6_EnhG
chrX_135393000_135407400	15_Quies
chr12_121951000_121951400	7_Enh
chr10_60784800_60785000	9_Het
chr3_32133000_32133400	2_TssAFlnk
chr12_123379800_123381000	1_TssA
chr3_128821200_128822000	5_TxWk
chr4_109055800_109057400	7_Enh
chr15_93460600_93460800	6_EnhG
chr2_85844000_85844400	2_TssAFlnk
chr2_224478000_224478200	2_TssAFlnk
chr1_36630600_36632400	5_TxWk
chr3_160281400_160281800	1_TssA
chr3_119723800_119741400	15_Quies
chr1_172394200_172396400	7_Enh
chr3_138971600_138972200	7_Enh
chr18_55501600_55512800	15_Quies
chr1_228339800_228342400	5_TxWk
chr6_71048600_71050000	9_Het
chr2_219133800_219134200	2_TssAFlnk
chr21_36336000_36337200	5_TxWk
chr17_56799200_56799400	4_Tx
chr5_122264600_122276600	15_Quies
chr1_231531800_231532400	5_TxWk
chr1_212895000_212895600	2_TssAFlnk
chr13_48810400_48811200	5_TxWk
chr13_29290400_29290600	7_Enh
chr1_32339000_32345600	15_Quies
chr12_23870800_23876200	1_TssA
chr15_91573600_91573800	5_TxWk
chr22_26312000_26318600	5_TxWk
chr6_163709200_163710800	13_ReprPC
chr6_140258400_140259200	1_TssA
chr2_131148400_131148800	2_TssAFlnk
chr22_39019200_39019800	7_Enh
chr18_18601000_18601400	7_Enh
chr12_95593600_95594200	7_Enh
chrX_18859200_18889000	15_Quies
chr12_110029800_110035800	5_TxWk
chr8_124728600_124730200	13_ReprPC
chr1_163422000_163476200	15_Quies
chr2_134953400_134954000	7_Enh
chr2_9867200_9870400	14_ReprPCWk
chr7_115872600_115873000	5_TxWk
chr4_1158000_1160400	5_TxWk
chr1_159992000_159993600	7_Enh
chr15_43672600_43675400	5_TxWk
chr12_701800_702000	7_Enh
chr6_30081800_30097200	14_ReprPCWk
chr15_35218600_35218800	4_Tx
chr5_149745200_149747000	5_TxWk
chr6_135282400_135283000	4_Tx
chr7_5500000_5500200	7_Enh
chrX_21967400_21967600	7_Enh
chr7_131012400_131013800	1_TssA
chr6_15734600_15735800	7_Enh
chr20_49275800_49276000	5_TxWk
chr7_134057400_134059800	14_ReprPCWk
chr17_21250200_21250600	7_Enh
chr13_42638800_42645600	15_Quies
chr2_20616000_20618800	5_TxWk
chr2_162449800_162451600	9_Het
chr1_152059400_152059800	7_Enh
chr8_22920600_22920800	7_Enh
chr2_30490800_30493800	5_TxWk
chr1_235392200_235393600	4_Tx
chr14_65813200_65814400	7_Enh
chr14_102967600_102968000	5_TxWk
chr1_107600600_107601600	3_TxFlnk
chr4_75026000_75028600	4_Tx
chr4_174092800_174095000	7_Enh
chr4_83906600_83911200	5_TxWk
chr7_152362200_152363000	4_Tx
chr12_12960400_12962400	5_TxWk
chr10_13384400_13386200	4_Tx
chr1_16407400_16408600	5_TxWk
chr11_9687600_9698600	15_Quies
chr20_36765600_36768200	4_Tx
chr1_39052600_39052800	2_TssAFlnk
chr2_242391200_242391800	7_Enh
chr1_234734600_234735200	2_TssAFlnk
chr7_128234200_128234600	6_EnhG
chr6_37369800_37370200	2_TssAFlnk
chr10_77190600_77191600	14_ReprPCWk
chr8_120788800_120792000	4_Tx
chr17_17565200_17565800	5_TxWk
chr1_238624400_238666800	15_Quies
chr19_39904400_39904800	2_TssAFlnk
chr10_52306000_52307400	7_Enh
chr6_147492600_147495400	7_Enh
chrX_149782200_149784200	5_TxWk
chr16_142000_144400	5_TxWk
chr16_27479400_27481000	4_Tx
chr1_87383000_87383800	1_TssA
chr9_102016600_102021400	14_ReprPCWk
chr18_38072600_38073400	9_Het
chr2_197649200_197652800	5_TxWk
chr3_7864000_7867000	9_Het
chr5_140988200_140988400	2_TssAFlnk
chr5_73565400_73565600	13_ReprPC
chr8_106376000_106376800	7_Enh
chr15_40860400_40860800	7_Enh
chr1_52512200_52517400	5_TxWk
chr19_52225200_52225400	7_Enh
chr11_93420000_93421600	5_TxWk
chr8_19928400_19929200	1_TssA
chr4_151913800_151915200	5_TxWk
chr10_126118600_126133400	15_Quies
chr5_98112000_98113600	14_ReprPCWk
chr19_29097400_29097800	1_TssA
chr3_195709400_195710200	4_Tx
chr14_103328800_103339400	15_Quies
chr2_9861000_9861200	7_Enh
chr12_111872800_111873600	5_TxWk
chr17_79270200_79281800	15_Quies
chr8_100906600_100913400	14_ReprPCWk
chr1_156776000_156776200	7_Enh
chr7_106672200_106673600	2_TssAFlnk
chr17_59490000_59490200	2_TssAFlnk
chr1_92879000_92911400	15_Quies
chr15_49056400_49056800	5_TxWk
chr1_59013800_59015200	7_Enh
chr1_7652800_7668600	14_ReprPCWk
chr11_33333200_33341400	15_Quies
chr2_54863800_54864200	4_Tx
chr19_799000_801400	3_TxFlnk
chr5_1868800_1884200	14_ReprPCWk
chr7_129316400_129316600	7_Enh
chr12_121105600_121106600	13_ReprPC
chr2_110977200_110977400	12_EnhBiv
chr1_213297600_213298600	2_TssAFlnk
chr2_201785200_201796200	5_TxWk
chr1_26216800_26217000	7_Enh
chr14_104339000_104352200	15_Quies
chr15_40798600_40799000	7_Enh
chr3_45125600_45126200	7_Enh
chr11_314200_315000	1_TssA
chr17_16323800_16324600	7_Enh
chr16_81295400_81296200	13_ReprPC
chr4_111146400_111147000	7_Enh
chr10_94410800_94412400	5_TxWk
chr4_174384200_174384400	7_Enh
chr1_23960800_23961400	7_Enh
chr10_81213000_81213400	5_TxWk
chr12_56753000_56754800	1_TssA
chr2_174916400_174917200	2_TssAFlnk
chr19_52930400_52932200	15_Quies
chr14_103125200_103130400	7_Enh
chr22_32878000_32878200	2_TssAFlnk
chr1_205786400_205788000	7_Enh
chr1_5949000_5952200	5_TxWk
chr1_153957200_153957400	3_TxFlnk
chr13_91936800_91941000	9_Het
chr14_50437800_50440200	7_Enh
chr16_67428200_67429200	5_TxWk
chr11_16114600_16117000	7_Enh
chr11_43768000_43769800	2_TssAFlnk
chr16_46386000_46386800	8_ZNF/Rpts
chr3_48746000_48747200	4_Tx
chr17_44280800_44289000	5_TxWk
chr11_85898400_85900200	5_TxWk
chr6_107350400_107351200	5_TxWk
chr20_44587000_44589000	4_Tx
chr12_4767600_4768400	5_TxWk
chr16_57730600_57733400	5_TxWk
chr15_83462200_83466600	15_Quies
chr1_161056400_161067200	15_Quies
chr19_49245800_49247600	5_TxWk
chr17_74116400_74118000	7_Enh
chr8_104435000_104437800	4_Tx
chr3_101233200_101237000	5_TxWk
chr14_75394800_75399000	5_TxWk
chr7_157676600_157677600	15_Quies
chr22_41041200_41042200	5_TxWk
chr7_22662600_22672000	5_TxWk
chr15_96965400_96966000	2_TssAFlnk
chr1_28738800_28740000	7_Enh
chr18_13266200_13267000	13_ReprPC
chr1_26108000_26108400	5_TxWk
chr11_57261800_57264800	4_Tx
chr11_59737000_59737400	5_TxWk
chr16_89554400_89554600	2_TssAFlnk
chr2_47709400_47712400	4_Tx
chr1_155274600_155277400	7_Enh
chr7_56175800_56177200	9_Het
chr4_183747400_183748200	13_ReprPC
chr12_53446200_53447200	5_TxWk
chr7_20370600_20370800	7_Enh
chr6_5469400_5471200	15_Quies
chr18_43798800_43799000	4_Tx
chr11_47841800_47843200	5_TxWk
chr12_112537400_112537600	6_EnhG
chr2_197033000_197033200	2_TssAFlnk
chr3_151910800_151911200	2_TssAFlnk
chr8_126568800_126571000	14_ReprPCWk
chr9_123478400_123487000	15_Quies
chr9_126603400_126605600	15_Quies
chr2_29084800_29087000	5_TxWk
chr22_29224600_29225000	5_TxWk
chrX_108793200_108795600	14_ReprPCWk
chr2_106519200_106525200	14_ReprPCWk
chr18_72873600_72874000	1_TssA
chr2_155101000_155134800	15_Quies
chr9_134620400_134622400	5_TxWk
chr6_52912800_52914400	7_Enh
chr6_35184200_35185000	13_ReprPC
chr5_167981200_167982800	5_TxWk
chr9_114903000_114903800	6_EnhG
chr2_27820400_27820800	4_Tx
chr5_148427400_148428400	5_TxWk
chr19_19173400_19174200	2_TssAFlnk
chr8_27730400_27730600	12_EnhBiv
chr15_65806000_65806400	1_TssA
chr11_93554600_93582800	14_ReprPCWk
chr19_11592400_11592600	7_Enh
chr1_3660400_3662600	6_EnhG
chr12_68770800_68773000	7_Enh
chr7_83722600_83723400	9_Het
chr5_75841000_75841200	7_Enh
chr14_74296600_74297200	7_Enh
chr7_6868200_6881600	14_ReprPCWk
chr19_30334200_30334400	12_EnhBiv
chr20_10411800_10412000	7_Enh
chr2_195385800_196186400	15_Quies
chr15_60907800_60908200	2_TssAFlnk
chr20_33834200_33835000	13_ReprPC
chr2_75538400_75555800	14_ReprPCWk
chr20_36794400_36797000	5_TxWk
chr6_26276400_26280600	5_TxWk
chr12_33807600_33830800	15_Quies
chr14_65455200_65469400	5_TxWk
chr7_124981400_124998000	15_Quies
chr6_37956000_37956200	7_Enh
chr1_11926000_11931800	14_ReprPCWk
chr16_89094200_89100800	15_Quies
chr5_5559200_5572000	14_ReprPCWk
chr20_37122200_37124200	5_TxWk
chr11_75670000_75671000	7_Enh
chr1_228622600_228622800	12_EnhBiv
chr22_29478600_29480600	7_Enh
chr6_28510000_28510200	1_TssA
chr1_45053400_45053800	12_EnhBiv
chr9_100285800_100291600	4_Tx
chr1_17200600_17205600	5_TxWk
chr7_116509800_116510800	7_Enh
chr19_21232600_21235000	5_TxWk
chr2_8475400_8475600	12_EnhBiv
chr1_92193400_92193800	2_TssAFlnk
chr19_531000_531200	2_TssAFlnk
chr12_44229400_44229600	2_TssAFlnk
chr12_133065800_133067800	1_TssA
chr11_70588800_70589600	7_Enh
chr11_109619000_109727400	15_Quies
chr22_32665400_32666000	13_ReprPC
chr15_65341800_65342400	2_TssAFlnk
chr11_57120600_57121400	2_TssAFlnk
chr4_183787800_183803400	15_Quies
chr2_228368600_228369400	1_TssA
chr1_112264200_112267800	5_TxWk
chr19_36204800_36206800	5_TxWk
chr5_52407200_52413400	5_TxWk
chr2_11436800_11438400	7_Enh
chr2_28615000_28616800	1_TssA
chr5_125707400_125709400	5_TxWk
chr22_19668000_19669000	5_TxWk
chr4_120383800_120384600	4_Tx
chr12_120189400_120191600	5_TxWk
chr1_975800_976000	2_TssAFlnk
chr9_134110600_134111200	6_EnhG
chr5_130782800_130785200	5_TxWk
chr15_96270600_96271000	5_TxWk
chr17_19850400_19851400	5_TxWk
chr12_127434000_127436800	5_TxWk
chr6_7688000_7689400	14_ReprPCWk
chr14_65920400_65920800	7_Enh
chr2_186986400_186987400	9_Het
chr10_114602800_114603600	2_TssAFlnk
chr7_24797400_24797600	11_BivFlnk
chr1_202859200_202859400	5_TxWk
chr2_170082200_170089400	14_ReprPCWk
chr15_64916800_64922400	5_TxWk
chr17_7358400_7358600	7_Enh
chr16_19517600_19518800	5_TxWk
chr1_15252200_15255000	7_Enh
chr14_103828400_103838800	15_Quies
chr19_35788200_35788400	2_TssAFlnk
chr1_25647600_25648000	5_TxWk
chr21_46151600_46155000	13_ReprPC
chr9_35975600_36006000	15_Quies
chr9_123237600_123239400	5_TxWk
chr1_161524200_161524400	7_Enh
chr15_62684200_62684400	11_BivFlnk
chr10_123686200_123688000	1_TssA
chr5_41805800_41807000	5_TxWk
chr19_58077200_58078000	9_Het
chr10_31391600_31406600	15_Quies
chr3_132631400_132642400	15_Quies
chr12_125590000_125595000	5_TxWk
chr12_40274800_40329200	15_Quies
chr16_70430600_70430800	2_TssAFlnk
chrX_153772600_153773000	6_EnhG
chr6_42939400_42940200	6_EnhG
chr20_59707800_59716600	14_ReprPCWk
chr14_71888600_71927600	15_Quies
chr19_58301800_58302000	8_ZNF/Rpts
chr6_20204200_20204800	2_TssAFlnk
chr10_64566200_64567000	6_EnhG
chr17_78044800_78045200	10_TssBiv
chr7_116167200_116197400	14_ReprPCWk
chr15_50295600_50296600	7_Enh
chr1_47890200_47897200	5_TxWk
chr10_98307400_98313800	5_TxWk
chr12_66014200_66017600	5_TxWk
chr1_150378200_150379000	7_Enh
chr19_41183600_41184600	4_Tx
chr6_13654000_13655400	7_Enh
chr3_37106400_37107800	4_Tx
chr2_155001800_155002000	9_Het
chr2_240851200_240855600	15_Quies
chr4_76769600_76797000	14_ReprPCWk
chrX_47510600_47511200	2_TssAFlnk
chr10_104527800_104529000	5_TxWk
chr15_102092200_102092800	13_ReprPC
chr4_183770800_183775200	14_ReprPCWk
chr3_100309200_100309600	7_Enh
chr1_20083600_20084600	13_ReprPC
chr8_91242000_91242800	7_Enh
chr3_170503000_170515600	15_Quies
chr5_64782800_64783800	7_Enh
chr10_30440400_30440800	7_Enh
chr1_119986200_120046400	15_Quies
chrX_61810200_61813000	14_ReprPCWk
chr17_53905400_53918800	14_ReprPCWk
chr9_131090400_131091400	6_EnhG
chr6_16891200_16892400	7_Enh
chr5_77996600_78013200	15_Quies
chr20_44864400_44877800	14_ReprPCWk
chr20_58194000_58196400	14_ReprPCWk
chr15_49150000_49150400	7_Enh
chrX_23758400_23758800	7_Enh
chr1_223963800_223964600	3_TxFlnk
chr17_72435000_72438800	15_Quies
chr17_36891800_36892000	6_EnhG
chr10_134062600_134085000	15_Quies
chr4_155481600_155483400	14_ReprPCWk
chr3_196470400_196475200	5_TxWk
chr7_116760800_116763400	5_TxWk
chr16_84749000_84749400	4_Tx
chr1_212936600_212943000	5_TxWk
chr16_75134200_75143800	5_TxWk
chr17_75462200_75466200	5_TxWk
chr5_43130600_43134800	4_Tx
chr7_158382600_158387400	14_ReprPCWk
chr6_14998000_15017000	15_Quies
chr5_55797800_55798200	2_TssAFlnk
chr3_128969800_128971000	5_TxWk
chr21_39491000_39494200	1_TssA
chr4_7096800_7100400	13_ReprPC
chr1_212761600_212762600	13_ReprPC
chr15_75639200_75639400	1_TssA
chr17_26499400_26500400	6_EnhG
chr19_49143200_49144400	1_TssA
chrX_2940800_2947000	14_ReprPCWk
chr5_162806400_162807200	2_TssAFlnk
chr8_27467800_27468800	7_Enh
chr6_43841200_43841600	7_Enh
chr15_83239800_83240000	6_EnhG
chr6_136931400_136931600	7_Enh
chr7_128119600_128120000	6_EnhG
chr7_137661600_137662000	2_TssAFlnk
chr14_103088600_103088800	6_EnhG
chr2_128685000_128685400	7_Enh
chr7_91062400_91084800	15_Quies
chr7_120044000_120044800	9_Het
chr6_52476000_52476400	5_TxWk
chr4_122917200_122917600	7_Enh
chr16_22217200_22218600	1_TssA
chr1_6501000_6503400	14_ReprPCWk
chr1_52684200_52684600	9_Het
chr14_103773600_103775400	7_Enh
chr21_36299000_36299800	7_Enh
chrX_119415800_119416000	7_Enh
chr12_72336800_72386600	14_ReprPCWk
chr3_197236600_197237000	2_TssAFlnk
chr7_125490600_125508400	15_Quies
chr6_29855200_29903600	14_ReprPCWk
chr6_34034800_34039000	14_ReprPCWk
chr12_57531600_57533800	7_Enh
chr20_17956400_17957200	4_Tx
chr10_32552000_32552600	7_Enh
chr4_123768200_123768400	5_TxWk
chr1_6732800_6733600	6_EnhG
chr13_25563200_25563400	12_EnhBiv
chr18_13584200_13584400	12_EnhBiv
chr22_20420600_20421400	7_Enh
chr10_102214000_102214200	7_Enh
chr21_15269000_15269400	7_Enh
chr1_230197800_230201000	9_Het
chr5_95080000_95099000	4_Tx
chr11_36203200_36203800	7_Enh
chr6_135741800_135742200	5_TxWk
chr8_146295600_146364000	15_Quies
chrX_102719200_102719400	1_TssA
chr12_45731400_45731600	2_TssAFlnk
chr2_138812600_138814000	7_Enh
chr4_113590800_113605600	14_ReprPCWk
chr10_26910600_26911200	13_ReprPC
chr14_21289200_21290800	7_Enh
chr6_167146200_167146800	13_ReprPC
chr19_47229800_47232000	4_Tx
chr12_102090200_102091000	2_TssAFlnk
chr8_580800_582000	2_TssAFlnk
chr6_43799400_43800400	13_ReprPC
chr18_75631000_75631600	4_Tx
chr2_134913000_134917400	5_TxWk
chr14_35589800_35595000	1_TssA
chr4_56915000_56915800	1_TssA
chr19_41225800_41226200	7_Enh
chr3_45213400_45215200	5_TxWk
chr1_52092600_52094600	5_TxWk
chr6_4795200_4798000	5_TxWk
chr3_45603800_45604600	9_Het
chr10_46952000_46952200	10_TssBiv
chr3_43710000_43712000	7_Enh
chr2_170115200_170128200	14_ReprPCWk
chr10_67102000_67102400	9_Het
chr14_23794400_23797200	5_TxWk
chr4_160295400_160303200	15_Quies
chr14_59656400_59656800	2_TssAFlnk
chr15_55571200_55572600	2_TssAFlnk
chr5_90317400_90318600	7_Enh
chr18_20618200_20621600	14_ReprPCWk
chr19_39714800_39728200	14_ReprPCWk
chr11_114267000_114268000	5_TxWk
chr22_22724800_22726400	13_ReprPC
chrX_40430800_40431000	2_TssAFlnk
chr7_143092800_143094000	14_ReprPCWk
chr3_35220800_35362400	15_Quies
chr1_164734800_164738800	5_TxWk
chr16_30786600_30787400	1_TssA
chr22_21010400_21010800	10_TssBiv
chr1_156866000_156868200	5_TxWk
chr2_131148200_131148400	7_Enh
chr7_6426200_6430000	4_Tx
chr15_47105600_47636400	15_Quies
chr4_99884400_99885800	7_Enh
chr2_198859200_198860400	2_TssAFlnk
chr10_44280400_44324200	14_ReprPCWk
chr9_7800400_9055400	15_Quies
chr5_176946800_176947200	4_Tx
chr10_30101000_30130200	14_ReprPCWk
chr3_49481200_49481800	7_Enh
chrX_109084200_109086000	7_Enh
chr4_26586600_26586800	1_TssA
chr14_21976600_21977400	6_EnhG
chr2_176943400_176944400	11_BivFlnk
chr5_176558000_176560000	5_TxWk
chr1_22198200_22198800	4_Tx
chr6_139714200_139715600	7_Enh
chr6_22024800_22025200	7_Enh
chr17_62971000_62971200	1_TssA
chrX_21989800_21991800	5_TxWk
chr10_16987400_16992800	5_TxWk
chr1_150271600_150274400	5_TxWk
chr9_132831800_132835200	5_TxWk
chr8_12938000_12939000	7_Enh
chr12_54825800_54826800	2_TssAFlnk
chr11_2902200_2902400	7_Enh
chr5_64798000_64818400	5_TxWk
chrX_107461000_107462200	5_TxWk
chr1_61431800_61437800	15_Quies
chr9_129793600_129793800	7_Enh
chr2_24249800_24252000	5_TxWk
chr14_95390600_95465600	15_Quies
chr17_4152000_4152400	7_Enh
chr4_106347600_106355400	5_TxWk
chr20_30459200_30467000	14_ReprPCWk
chr9_100504000_100507200	14_ReprPCWk
chr8_144291600_144292000	5_TxWk
chr2_16847600_16849000	7_Enh
chr17_75818800_75819200	13_ReprPC
chr2_203737000_203747800	5_TxWk
chr19_34767600_34768200	7_Enh
chr7_12438800_12445400	1_TssA
chr16_48257800_48258400	13_ReprPC
chrX_131171800_131172200	7_Enh
chr16_81743000_81745000	5_TxWk
chr17_77464200_77468400	15_Quies
chr16_83854800_83855000	12_EnhBiv
chr4_129226400_129226800	2_TssAFlnk
chr10_27540800_27541000	7_Enh
chr5_149884600_149889800	5_TxWk
chr10_12572200_12611000	14_ReprPCWk
chr4_9988200_10004400	15_Quies
chr15_80493000_80493400	13_ReprPC
chr6_33389400_33389600	7_Enh
chr8_81339000_81339400	2_TssAFlnk
chr6_35419800_35421000	1_TssA
chr1_245365800_245369400	14_ReprPCWk
chr5_145640000_145643600	4_Tx
chr15_85682000_85683000	5_TxWk
chr4_124399000_124400400	7_Enh
chr2_114486400_114497400	5_TxWk
chr17_59944600_59949800	4_Tx
chr12_131712800_131713800	7_Enh
chr16_85717000_85717400	6_EnhG
chr15_44908000_44908800	5_TxWk
chr16_70328800_70332800	15_Quies
chr13_29184400_29185200	5_TxWk
chr7_144077600_144108400	14_ReprPCWk
chr17_41341200_41343600	4_Tx
chr3_171770600_171781000	5_TxWk
chr1_2202200_2204200	7_Enh
chr3_197754800_197756200	6_EnhG
chr20_57060400_57062000	9_Het
chr4_56521400_56525000	5_TxWk
chr12_694600_697800	7_Enh
chr4_78875600_78876200	7_Enh
chr12_132919200_132920200	9_Het
chr1_214594400_214596200	14_ReprPCWk
chr11_64739000_64739200	7_Enh
chrX_15749400_15755400	5_TxWk
chr2_238844200_238845400	7_Enh
chr1_6749200_6749400	5_TxWk
chr4_26615600_26624200	15_Quies
chr2_207099800_207110800	15_Quies
chr3_170515600_170516400	9_Het
chr12_120314000_120314600	2_TssAFlnk
chr19_36104800_36119000	5_TxWk
chr6_164530000_164530600	7_Enh
chr7_68834600_68942400	15_Quies
chr10_343600_357000	14_ReprPCWk
chr1_39626800_39629200	5_TxWk
chr16_230000_231000	1_TssA
chr16_31471600_31472600	2_TssAFlnk
chr10_89262200_89262600	2_TssAFlnk
chr7_73754400_73756600	14_ReprPCWk
chr1_24512000_24513600	13_ReprPC
chr6_30147600_30149400	9_Het
chr5_151124400_151125400	5_TxWk
chr12_102270200_102270800	2_TssAFlnk
chr11_82902600_82903600	3_TxFlnk
chr6_147512600_147516000	7_Enh
chr15_65602200_65606400	14_ReprPCWk
chr6_143550200_143550800	4_Tx
chr12_56775600_56776400	7_Enh
chr13_108921800_108922200	7_Enh
chr4_8448600_8449400	5_TxWk
chr1_208380800_208381400	7_Enh
chrX_102461400_102461800	7_Enh
chr7_72723600_72723800	7_Enh
chr3_38350400_38352000	14_ReprPCWk
chr11_67195200_67195400	7_Enh
chr12_133613000_133615000	1_TssA
chr3_46437200_46440400	5_TxWk
chr17_245200_259200	15_Quies
chr7_146243600_146269200	15_Quies
chr4_186896600_186917200	15_Quies
chr7_22336600_22341400	5_TxWk
chr17_57966200_57967800	5_TxWk
chr3_182627000_182627200	7_Enh
chr20_37068200_37070400	5_TxWk
chr22_28984800_28985600	7_Enh
chr11_126070800_126072200	5_TxWk
chr15_68475400_68480800	4_Tx
chr11_51567000_51567200	9_Het
chr21_38363200_38363400	7_Enh
chr12_56524000_56524600	3_TxFlnk
chr17_902200_902400	7_Enh
chr20_3152400_3153400	7_Enh
chr15_84142200_84144000	7_Enh
chr2_109190400_109190800	5_TxWk
chr4_4662200_4670200	15_Quies
chr8_2616600_2620000	5_TxWk
chr20_62884200_62884400	7_Enh
chr10_123810600_123822200	15_Quies
chr5_115800000_115803000	14_ReprPCWk
chr7_137713800_137714400	7_Enh
chr2_220265600_220267000	5_TxWk
chr6_91165800_91167200	7_Enh
chr5_81238800_81247200	15_Quies
chr17_36609000_36609600	7_Enh
chr8_88983400_89026400	15_Quies
chr12_45344400_45345000	1_TssA
chr1_108880800_108881600	4_Tx
chr12_132685200_132694800	14_ReprPCWk
chr2_55107600_55115200	14_ReprPCWk
chr6_159292800_159297800	15_Quies
chr12_13719200_14344800	15_Quies
chr17_16253600_16254000	5_TxWk
chr21_42132600_42132800	9_Het
chr15_28384600_28389000	5_TxWk
chr6_133068400_133089000	14_ReprPCWk
chr9_94496400_94499800	4_Tx
chr19_37677800_37700400	15_Quies
chr1_102861200_102862000	9_Het
chr17_3821200_3822400	7_Enh
chr1_159178400_159391200	15_Quies
chr21_35537800_35547600	9_Het
chr6_132129600_132129800	11_BivFlnk
chr2_24576400_24577000	7_Enh
chr11_46673600_46677600	5_TxWk
chr20_2217000_2219800	14_ReprPCWk
chr8_37991200_37994000	6_EnhG
chr9_133556000_133556200	1_TssA
chr8_104117800_104123400	14_ReprPCWk
chr5_22866800_22867600	9_Het
chr3_119146600_119147600	9_Het
chr22_50523600_50523800	7_Enh
chr7_77274600_77281000	5_TxWk
chr2_198343000_198343600	7_Enh
chr12_110290600_110291200	7_Enh
chr1_218480000_218481000	6_EnhG
chr1_35985600_35996000	5_TxWk
chr11_10942000_10943000	7_Enh
chr1_205111600_205116200	5_TxWk
chr21_47681600_47683800	5_TxWk
chr8_107668800_107669000	7_Enh
chr16_67850200_67851000	7_Enh
chr17_63224400_63225400	2_TssAFlnk
chr1_71481800_71501000	5_TxWk
chr22_31731200_31739600	5_TxWk
chr5_176348800_176356600	5_TxWk
chr1_25888600_25889400	7_Enh
chr20_47883800_47884400	6_EnhG
chr12_104199200_104199800	7_Enh
chr9_75240800_75248000	15_Quies
chr3_123065800_123136200	14_ReprPCWk
chr4_70641600_70642400	9_Het
chr1_163773400_163793600	15_Quies
chr8_110405000_110406000	7_Enh
chr2_118847400_118847600	1_TssA
chr7_6111400_6119800	5_TxWk
chr9_35687800_35689400	7_Enh
chr18_3593000_3594000	2_TssAFlnk
chr1_200506200_200506400	7_Enh
chr20_36750000_36751400	7_Enh
chr18_33207600_33234600	15_Quies
chr3_133298000_133298400	6_EnhG
chr18_48453600_48480200	5_TxWk
chr5_131503800_131504000	9_Het
chr2_236378400_236378800	5_TxWk
chr11_68817400_68817600	7_Enh
chr8_39838400_39850200	15_Quies
chr10_76903200_76905000	7_Enh
chr16_4749000_4752800	4_Tx
chr7_133269400_133298000	15_Quies
chr1_78452800_78468400	5_TxWk
chr12_23517000_23518200	9_Het
chr6_110013200_110013400	2_TssAFlnk
chr7_148936600_148937200	1_TssA
chr18_31898400_31901400	9_Het
chr1_224028400_224028600	7_Enh
chr16_85161200_85161400	13_ReprPC
chr11_72433000_72433400	3_TxFlnk
chr8_144047000_144047200	7_Enh
chr1_235011600_235012000	2_TssAFlnk
chr3_169483000_169483400	2_TssAFlnk
chr20_4152600_4153600	5_TxWk
chr2_158995200_158999200	15_Quies
chr17_3527200_3538000	5_TxWk
chr11_65183000_65183600	7_Enh
chr1_117442400_117444400	14_ReprPCWk
chr6_30307800_30309200	3_TxFlnk
chr5_53817200_53820000	5_TxWk
chr19_47668800_47670000	4_Tx
chr7_151722000_151723400	1_TssA
chr1_78349000_78353800	14_ReprPCWk
chr9_131037600_131038800	1_TssA
