folder_name	encode_expt_accession	common_name	eid	rep_folder	encode_biosample_ids	rsem_quant_file	system	organ	cell_type	color	lab	sex	biosample_type	biosample_term_id	biosample_term_name	life_stage	age	age_units	treatments	description
ENCSR000CWN.HSMM_Skeletal_Muscle_Myoblasts_Cells.Caltech_Wold	ENCSR000CWN	HSMM_Skeletal_Muscle_Myoblasts_Cells	E120	ENCBS455YTI	ENCBS455YTI	/mnt/data/integrative/rna/ENCSR000CWN.HSMM_Skeletal_Muscle_Myoblasts_Cells.Caltech_Wold/quant/rsem/ENCBS455YTI/Quant.genes.results	Musculoskeletal	Muscle	Skeletal	#C2655D	Caltech_Wold	unknown	primary cell	CL:0000515	skeletal muscle myoblast	unknown	unknown			skeletal muscle myoblasts
ENCSR444WHQ.HSMM_Skeletal_Muscle_Myoblasts_Cells.CSHL_Gingeras	ENCSR444WHQ	HSMM_Skeletal_Muscle_Myoblasts_Cells	E120	ENCBS328AAA	ENCBS328AAA	/mnt/data/integrative/rna/ENCSR444WHQ.HSMM_Skeletal_Muscle_Myoblasts_Cells.CSHL_Gingeras/quant/rsem/ENCBS328AAA/Quant.genes.results	Musculoskeletal	Muscle	Skeletal	#C2655D	CSHL_Gingeras	unknown	primary cell	CL:0000515	skeletal muscle myoblast	unknown	unknown			skeletal muscle myoblasts
ENCSR444WHQ.HSMM_Skeletal_Muscle_Myoblasts_Cells.CSHL_Gingeras	ENCSR444WHQ	HSMM_Skeletal_Muscle_Myoblasts_Cells	E120	ENCBS665DRD	ENCBS665DRD	/mnt/data/integrative/rna/ENCSR444WHQ.HSMM_Skeletal_Muscle_Myoblasts_Cells.CSHL_Gingeras/quant/rsem/ENCBS665DRD/Quant.genes.results	Musculoskeletal	Muscle	Skeletal	#C2655D	CSHL_Gingeras	unknown	primary cell	CL:0000515	skeletal muscle myoblast	unknown	unknown			
ENCSR000CWO.LHCN-M2_Skeletal_Muscle_Myoblast_Cells.Caltech_Wold	ENCSR000CWO	LHCN-M2_Skeletal_Muscle_Myoblast_Cells	E311	ENCBS232AAA	ENCBS232AAA	/mnt/data/integrative/rna/ENCSR000CWO.LHCN-M2_Skeletal_Muscle_Myoblast_Cells.Caltech_Wold/quant/rsem/ENCBS232AAA/Quant.genes.results	Musculoskeletal	Muscle	Skeletal	#C2655D	Caltech_Wold	male	immortalized cell line	EFO:0005714	LHCN-M2	adult	41	year		LHCN-M2 differentiated for 7 days
ENCSR000CWP.LHCN-M2_Skeletal_Muscle_Myoblast_Cells.Caltech_Wold	ENCSR000CWP	LHCN-M2_Skeletal_Muscle_Myoblast_Cells	E311	ENCBS231AAA	ENCBS231AAA	/mnt/data/integrative/rna/ENCSR000CWP.LHCN-M2_Skeletal_Muscle_Myoblast_Cells.Caltech_Wold/quant/rsem/ENCBS231AAA/Quant.genes.results	Musculoskeletal	Muscle	Skeletal	#C2655D	Caltech_Wold	male	immortalized cell line	EFO:0005714	LHCN-M2	adult	41	year		skeletal myoblasts derived from satellite cells from the pectoralis major muscle of a 41 year old caucasian heart transplant donor, immortalized with lox-hygro-hTERT (LH), and Cdk4-neo (CN), Zhu et al. (2007) in Aging Cell, vol. 6, pp 515-523.
ENCSR332DBS.LHCN-M2_Skeletal_Muscle_Myoblast_Cells.CSHL_Gingeras	ENCSR332DBS	LHCN-M2_Skeletal_Muscle_Myoblast_Cells	E311	ENCBS233AAA	ENCBS233AAA	/mnt/data/integrative/rna/ENCSR332DBS.LHCN-M2_Skeletal_Muscle_Myoblast_Cells.CSHL_Gingeras/quant/rsem/ENCBS233AAA/Quant.genes.results	Musculoskeletal	Muscle	Skeletal	#C2655D	CSHL_Gingeras	male	immortalized cell line	EFO:0005714	LHCN-M2	adult	41	year		skeletal myoblasts derived from satellite cells from the pectoralis major muscle of a 41 year old caucasian heart transplant donor, immortalized with lox-hygro-hTERT (LH), and Cdk4-neo (CN), Zhu et al. (2007) in Aging Cell, vol. 6, pp 515-523, newly promoted to tier 2: not in 2011 analysis.
ENCSR332DBS.LHCN-M2_Skeletal_Muscle_Myoblast_Cells.CSHL_Gingeras	ENCSR332DBS	LHCN-M2_Skeletal_Muscle_Myoblast_Cells	E311	ENCBS836YFM	ENCBS836YFM	/mnt/data/integrative/rna/ENCSR332DBS.LHCN-M2_Skeletal_Muscle_Myoblast_Cells.CSHL_Gingeras/quant/rsem/ENCBS836YFM/Quant.genes.results	Musculoskeletal	Muscle	Skeletal	#C2655D	CSHL_Gingeras	male	immortalized cell line	EFO:0005714	LHCN-M2	adult	41	year		
ENCSR894WMQ.LHCN-M2_Skeletal_Muscle_Myoblast_Cells.CSHL_Gingeras	ENCSR894WMQ	LHCN-M2_Skeletal_Muscle_Myoblast_Cells	E311	ENCBS231OMQ	ENCBS231OMQ	/mnt/data/integrative/rna/ENCSR894WMQ.LHCN-M2_Skeletal_Muscle_Myoblast_Cells.CSHL_Gingeras/quant/rsem/ENCBS231OMQ/Quant.genes.results	Musculoskeletal	Muscle	Skeletal	#C2655D	CSHL_Gingeras	male	in vitro differentiated cells	EFO:0005714	LHCN-M2	adult	41	year		
ENCSR894WMQ.LHCN-M2_Skeletal_Muscle_Myoblast_Cells.CSHL_Gingeras	ENCSR894WMQ	LHCN-M2_Skeletal_Muscle_Myoblast_Cells	E311	ENCBS234AAA	ENCBS234AAA	/mnt/data/integrative/rna/ENCSR894WMQ.LHCN-M2_Skeletal_Muscle_Myoblast_Cells.CSHL_Gingeras/quant/rsem/ENCBS234AAA/Quant.genes.results	Musculoskeletal	Muscle	Skeletal	#C2655D	CSHL_Gingeras	male	in vitro differentiated cells	EFO:0005714	LHCN-M2	adult	41	year		differentiated for 4 days; immortalized with lox-hygro-hTERT (LH), and Cdk4-neo (CN), Zhu et al. (2007) in Aging Cell, vol. 6, pp 515-523, newly promoted to tier 2: not in 2011 analysis.;skeletal myoblasts derived from satellite cells from the pectoralis major muscle of a 41 year old caucasian heart transplant donor
ENCSR000AFF.Skeletal_Muscle_Female.CSHL_Gingeras	ENCSR000AFF	Skeletal_Muscle_Female	E108	ENCBS067RNA	ENCBS067RNA	/mnt/data/integrative/rna/ENCSR000AFF.Skeletal_Muscle_Female.CSHL_Gingeras/quant/rsem/ENCBS067RNA/Quant.genes.results	Musculoskeletal	Muscle	Skeletal	#C2655D	CSHL_Gingeras	female	tissue	UBERON:0001134	skeletal muscle tissue	fetal	19	week		Human fetal skeletal muscle Tissue
ENCSR000AFF.Skeletal_Muscle_Female.CSHL_Gingeras	ENCSR000AFF	Skeletal_Muscle_Female	E108	ENCBS068RNA	ENCBS068RNA	/mnt/data/integrative/rna/ENCSR000AFF.Skeletal_Muscle_Female.CSHL_Gingeras/quant/rsem/ENCBS068RNA/Quant.genes.results	Musculoskeletal	Muscle	Skeletal	#C2655D	CSHL_Gingeras	male	tissue	UBERON:0001134	skeletal muscle tissue	fetal	22	week		Human fetal skeletal muscle Tissue
ENCSR000AFZ.Skeletal_Muscle_Male.CSHL_Gingeras	ENCSR000AFZ	Skeletal_Muscle_Male	E107	ENCBS068RNA	ENCBS068RNA	/mnt/data/integrative/rna/ENCSR000AFZ.Skeletal_Muscle_Male.CSHL_Gingeras/quant/rsem/ENCBS068RNA/Quant.genes.results	Musculoskeletal	Muscle	Skeletal	#C2655D	CSHL_Gingeras	male	tissue	UBERON:0001134	skeletal muscle tissue	fetal	22	week		Human fetal skeletal muscle Tissue
ENCSR000AAA.Aortic_Smooth_Muscle.CSHL_Gingeras	ENCSR000AAA	Aortic_Smooth_Muscle	E230	ENCBS000RNA	ENCBS000RNA	/mnt/data/integrative/rna/ENCSR000AAA.Aortic_Smooth_Muscle.CSHL_Gingeras/quant/rsem/ENCBS000RNA/Quant.genes.results	Cardiovascular	Aorta	Smooth	#C2655D	CSHL_Gingeras	male	primary cell	CL:0002539	aortic smooth muscle cell	adult	21	year		Aortic Smooth Muscle Cells (HAoSMC) from the thoracic region of a 21 year old caucasian male
ENCSR000AAA.Aortic_Smooth_Muscle.CSHL_Gingeras	ENCSR000AAA	Aortic_Smooth_Muscle	E230	ENCBS001RNA	ENCBS001RNA	/mnt/data/integrative/rna/ENCSR000AAA.Aortic_Smooth_Muscle.CSHL_Gingeras/quant/rsem/ENCBS001RNA/Quant.genes.results	Cardiovascular	Aorta	Smooth	#C2655D	CSHL_Gingeras	male	primary cell	CL:0002539	aortic smooth muscle cell	adult	54	year		Aortic Smooth Muscle Cells (HAoSMC) from the thoracic region of a 54 year old caucasian male
ENCSR000AAC.Bladder_Smooth_Muscle.CSHL_Gingeras	ENCSR000AAC	Bladder_Smooth_Muscle	E229	ENCBS004RNA	ENCBS004RNA	/mnt/data/integrative/rna/ENCSR000AAC.Bladder_Smooth_Muscle.CSHL_Gingeras/quant/rsem/ENCBS004RNA/Quant.genes.results	Urinary	Bladder	Smooth	#C2655D	CSHL_Gingeras	female	primary cell	CL:0002597	smooth muscle cell of bladder	adult	53	year		Bladder Smooth Dutersor Muscle Cells (HBdSMC) from a 53 year old caucasian female
ENCSR000AAC.Bladder_Smooth_Muscle.CSHL_Gingeras	ENCSR000AAC	Bladder_Smooth_Muscle	E229	ENCBS005RNA	ENCBS005RNA	/mnt/data/integrative/rna/ENCSR000AAC.Bladder_Smooth_Muscle.CSHL_Gingeras/quant/rsem/ENCBS005RNA/Quant.genes.results	Urinary	Bladder	Smooth	#C2655D	CSHL_Gingeras	male	primary cell	CL:0002597	smooth muscle cell of bladder	adult	62	year		Bladder Smooth Dutersor Muscle Cells (HBdSMC) from a 62 year old caucasian male
ENCSR000AAG.Coronary_Artery_Smooth_Muscle_Primary_Cells.CSHL_Gingeras	ENCSR000AAG	Coronary_Artery_Smooth_Muscle_Primary_Cells	E233	ENCBS012RNA	ENCBS012RNA	/mnt/data/integrative/rna/ENCSR000AAG.Coronary_Artery_Smooth_Muscle_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS012RNA/Quant.genes.results	Cardiovascular	Heart	Smooth	#C2655D	CSHL_Gingeras	female	primary cell	CL:0002592	smooth muscle cell of the coronary artery	adult	53	year		Coronary Artery Smooth Muscle Cells (HCASMC) from a 53 year old caucasian female
ENCSR000AAG.Coronary_Artery_Smooth_Muscle_Primary_Cells.CSHL_Gingeras	ENCSR000AAG	Coronary_Artery_Smooth_Muscle_Primary_Cells	E233	ENCBS013RNA	ENCBS013RNA	/mnt/data/integrative/rna/ENCSR000AAG.Coronary_Artery_Smooth_Muscle_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS013RNA/Quant.genes.results	Cardiovascular	Heart	Smooth	#C2655D	CSHL_Gingeras	male	primary cell	CL:0002592	smooth muscle cell of the coronary artery	adult	55	year		Coronary Artery Smooth Muscle Cells (HCASMC) from a 55 year old caucasian male
ENCSR000AAE.Bronchial_Smooth_Muscle.CSHL_Gingeras	ENCSR000AAE	Bronchial_Smooth_Muscle	E231	ENCBS008RNA	ENCBS008RNA	/mnt/data/integrative/rna/ENCSR000AAE.Bronchial_Smooth_Muscle.CSHL_Gingeras/quant/rsem/ENCBS008RNA/Quant.genes.results	Respiratory	Lung	Smooth	#C2655D	CSHL_Gingeras	male	primary cell	CL:0002598	bronchial smooth muscle cell	adult	52	year		Bronchial Smooth Muscle Cells (HBSMC) from the main bronchus of a 52 year old caucasian male
ENCSR000AAE.Bronchial_Smooth_Muscle.CSHL_Gingeras	ENCSR000AAE	Bronchial_Smooth_Muscle	E231	ENCBS009RNA	ENCBS009RNA	/mnt/data/integrative/rna/ENCSR000AAE.Bronchial_Smooth_Muscle.CSHL_Gingeras/quant/rsem/ENCBS009RNA/Quant.genes.results	Respiratory	Lung	Smooth	#C2655D	CSHL_Gingeras	male	primary cell	CL:0002598	bronchial smooth muscle cell	adult	59	year		Bronchial Smooth Muscle Cells (HBSMC) from the main bronchus of a 59 year old caucasian male
ENCSR000AAN.Pulmonary_Artery_Smooth_Muscle_Primary_Cells.CSHL_Gingeras	ENCSR000AAN	Pulmonary_Artery_Smooth_Muscle_Primary_Cells	E234	ENCBS026RNA	ENCBS026RNA	/mnt/data/integrative/rna/ENCSR000AAN.Pulmonary_Artery_Smooth_Muscle_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS026RNA/Quant.genes.results	Respiratory	Lung	Smooth	#C2655D	CSHL_Gingeras	male	primary cell	CL:0002591	smooth muscle cell of the pulmonary artery	adult	26	year		Pulmonary Artery Smooth Muscle Cells (HPASMC) from the main branch of a 26 year old caucasian male
ENCSR000AAN.Pulmonary_Artery_Smooth_Muscle_Primary_Cells.CSHL_Gingeras	ENCSR000AAN	Pulmonary_Artery_Smooth_Muscle_Primary_Cells	E234	ENCBS027RNA	ENCBS027RNA	/mnt/data/integrative/rna/ENCSR000AAN.Pulmonary_Artery_Smooth_Muscle_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS027RNA/Quant.genes.results	Respiratory	Lung	Smooth	#C2655D	CSHL_Gingeras	male	primary cell	CL:0002591	smooth muscle cell of the pulmonary artery	adult	28	year		Pulmonary Artery Smooth Muscle Cells (HPASMC) from the main branch of a 28 year old caucasian male
ENCSR000AAS.Trachea_Smooth_Muscle_Primary_Cells.CSHL_Gingeras	ENCSR000AAS	Trachea_Smooth_Muscle_Primary_Cells	E236	ENCBS036RNA	ENCBS036RNA	/mnt/data/integrative/rna/ENCSR000AAS.Trachea_Smooth_Muscle_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS036RNA/Quant.genes.results	Respiratory	Lung	Smooth	#C2655D	CSHL_Gingeras	male	primary cell	CL:0002600	smooth muscle cell of trachea	adult	56	year		Trachea Smooth Muscle Cells (HTSMC) from the paries membranaceus of a 56 year old caucasian male
ENCSR000AAS.Trachea_Smooth_Muscle_Primary_Cells.CSHL_Gingeras	ENCSR000AAS	Trachea_Smooth_Muscle_Primary_Cells	E236	ENCBS037RNA	ENCBS037RNA	/mnt/data/integrative/rna/ENCSR000AAS.Trachea_Smooth_Muscle_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS037RNA/Quant.genes.results	Respiratory	Lung	Smooth	#C2655D	CSHL_Gingeras	male	primary cell	CL:0002600	smooth muscle cell of trachea	adult	28	year		Trachea Smooth Muscle Cells (HTSMC) from the paries membranaceus of a 28 year old caucasian male
ENCSR000AAU.Umbilical_Artery_Smooth_Muscle_Primary_Cells.CSHL_Gingeras	ENCSR000AAU	Umbilical_Artery_Smooth_Muscle_Primary_Cells	E235	ENCBS040RNA	ENCBS040RNA	/mnt/data/integrative/rna/ENCSR000AAU.Umbilical_Artery_Smooth_Muscle_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS040RNA/Quant.genes.results	Reproductive	Umbilical cord	Smooth	#C2655D	CSHL_Gingeras	female	primary cell	CL:0002594	smooth muscle cell of the umbilical artery	newborn	unknown			Umbilical Cord Smooth Muscle Cells (HUASMC) from the umbliical artery of a newborn caucasian female
ENCSR000AAU.Umbilical_Artery_Smooth_Muscle_Primary_Cells.CSHL_Gingeras	ENCSR000AAU	Umbilical_Artery_Smooth_Muscle_Primary_Cells	E235	ENCBS041RNA	ENCBS041RNA	/mnt/data/integrative/rna/ENCSR000AAU.Umbilical_Artery_Smooth_Muscle_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS041RNA/Quant.genes.results	Reproductive	Umbilical cord	Smooth	#C2655D	CSHL_Gingeras	male	primary cell	CL:0002594	smooth muscle cell of the umbilical artery	newborn	unknown			Umbilical Cord Smooth Muscle Cells (HUASMC) from the umbliical artery of a newborn caucasian male
ENCSR000AAV.Uterine_Smooth_Muscle_Primary_Cells.CSHL_Gingeras	ENCSR000AAV	Uterine_Smooth_Muscle_Primary_Cells	E237	ENCBS042RNA	ENCBS042RNA	/mnt/data/integrative/rna/ENCSR000AAV.Uterine_Smooth_Muscle_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS042RNA/Quant.genes.results	Reproductive	Uterus	Smooth	#C2655D	CSHL_Gingeras	female	primary cell	CL:0002601	uterine smooth muscle cell	adult	50	year		Uterine Smooth Muscle Cells (HUtSMC) from the myometrium of a 50 year old caucasian female
ENCSR000AAV.Uterine_Smooth_Muscle_Primary_Cells.CSHL_Gingeras	ENCSR000AAV	Uterine_Smooth_Muscle_Primary_Cells	E237	ENCBS043RNA	ENCBS043RNA	/mnt/data/integrative/rna/ENCSR000AAV.Uterine_Smooth_Muscle_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS043RNA/Quant.genes.results	Reproductive	Uterus	Smooth	#C2655D	CSHL_Gingeras	female	primary cell	CL:0002601	uterine smooth muscle cell	adult	48	year		Uterine Smooth Muscle Cells (HUtSMC) from the myometrium of a 48 year old caucasian female
ENCSR371VGV.Uterus_Myometrial_Smooth_Muscle_Primary_Cells.CSHL_Gingeras	ENCSR371VGV	Uterus_Myometrial_Smooth_Muscle_Primary_Cells	E232	ENCBS485TQI	ENCBS485TQI	/mnt/data/integrative/rna/ENCSR371VGV.Uterus_Myometrial_Smooth_Muscle_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS485TQI/Quant.genes.results	Reproductive	Uterus	Smooth	#C2655D	CSHL_Gingeras	female	primary cell	CL:0002366	myometrial cell	adult	34	year		Myometrial Smooth Muscle Cell (HMSMC) from the uterus of a 34 year old caucasian female.
ENCSR371VGV.Uterus_Myometrial_Smooth_Muscle_Primary_Cells.CSHL_Gingeras	ENCSR371VGV	Uterus_Myometrial_Smooth_Muscle_Primary_Cells	E232	ENCBS824SZZ	ENCBS824SZZ	/mnt/data/integrative/rna/ENCSR371VGV.Uterus_Myometrial_Smooth_Muscle_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS824SZZ/Quant.genes.results	Reproductive	Uterus	Smooth	#C2655D	CSHL_Gingeras	female	primary cell	CL:0002366	myometrial cell	adult	34	year		Myometrial Smooth Muscle Cell (HMSMC) from the uterus of a 34 year old caucasian female.
ENCSR000AFL.Fetal_Tongue.CSHL_Gingeras	ENCSR000AFL	Fetal_Tongue	E212	ENCBS079RNA	ENCBS079RNA	/mnt/data/integrative/rna/ENCSR000AFL.Fetal_Tongue.CSHL_Gingeras/quant/rsem/ENCBS079RNA/Quant.genes.results	Tongue	Tongue	Tongue	#C2655D	CSHL_Gingeras	female	tissue	UBERON:0001723	tongue	fetal	20	week		Human fetal tongue
ENCSR000AFL.Fetal_Tongue.CSHL_Gingeras	ENCSR000AFL	Fetal_Tongue	E212	ENCBS080RNA	ENCBS080RNA	/mnt/data/integrative/rna/ENCSR000AFL.Fetal_Tongue.CSHL_Gingeras/quant/rsem/ENCBS080RNA/Quant.genes.results	Tongue	Tongue	Tongue	#C2655D	CSHL_Gingeras	female	tissue	UBERON:0001723	tongue	fetal	24	week		Human fetal tongue
ENCSR693CSQ.Left_Ventricle.Stanford_Snyder	ENCSR693CSQ	Left_Ventricle	E095	GSM1010938	ENCBS663RCE	/mnt/data/integrative/rna/ENCSR693CSQ.Left_Ventricle.Stanford_Snyder/quant/rsem/GSM1010938/Quant.genes.results	Cardiovascular	Heart	Ventricle	#C2655D	Stanford_Snyder	male	tissue	UBERON:0002084	heart left ventricle	child	3	year		Left ventricle tissue from a healthy 3 year old male human from the Lin laboratory.
ENCSR769LNJ.Left_Ventricle.Stanford_Snyder	ENCSR769LNJ	Left_Ventricle	E095	GSM1010964	ENCBS457GBV	/mnt/data/integrative/rna/ENCSR769LNJ.Left_Ventricle.Stanford_Snyder/quant/rsem/GSM1010964/Quant.genes.results	Cardiovascular	Heart	Ventricle	#C2655D	Stanford_Snyder	male	tissue	UBERON:0002084	heart left ventricle	adult	34	year		Left ventricle tissue from a 34 year old male Caucasian human with polysubstance abuse. Tissue provided by Shin Lin at Stanford University
ENCSR433XCV.Right_Ventricle.Stanford_Snyder	ENCSR433XCV	Right_Ventricle	E105	GSM1010972	ENCBS427BHH	/mnt/data/integrative/rna/ENCSR433XCV.Right_Ventricle.Stanford_Snyder/quant/rsem/GSM1010972/Quant.genes.results	Cardiovascular	Heart	Ventricle	#C2655D	Stanford_Snyder	male	tissue	UBERON:0002080	heart right ventricle	adult	34	year		Right Ventricle tissue from a 34 year old male Caucasian human with polysubstance abuse. Tissue provided by Shin Lin at Stanford University
ENCSR439SPU.Right_Ventricle.Stanford_Snyder	ENCSR439SPU	Right_Ventricle	E105	GSM1120312	ENCBS860CMY	/mnt/data/integrative/rna/ENCSR439SPU.Right_Ventricle.Stanford_Snyder/quant/rsem/GSM1120312/Quant.genes.results	Cardiovascular	Heart	Ventricle	#C2655D	Stanford_Snyder	male	tissue	UBERON:0002080	heart right ventricle	child	3	year		Right ventricle tissue from a healthy 3 year old male human from the Lin laboratory.
ENCSR534UXT.Placenta_Amnion.UCSF_Costello	ENCSR534UXT	Placenta_Amnion	E099	GSM1127095	ENCBS853ZRG	/mnt/data/integrative/rna/ENCSR534UXT.Placenta_Amnion.UCSF_Costello/quant/rsem/GSM1127095/Quant.genes.results	Reproductive	Amnion	Amnion	#C4AFB8	UCSF_Costello	female	tissue	UBERON:0000305	amnion	fetal	40	week		Amniotic tissue from a 40 week healthy female Caucasian fetus
ENCSR557PFL.Placenta_Amnion.UCSF_Costello	ENCSR557PFL	Placenta_Amnion	E099	GSM1127108	ENCBS747JTT	/mnt/data/integrative/rna/ENCSR557PFL.Placenta_Amnion.UCSF_Costello/quant/rsem/GSM1127108/Quant.genes.results	Reproductive	Amnion	Amnion	#C4AFB8	UCSF_Costello	unknown	tissue	UBERON:0000305	amnion	fetal	16	week		Amniotic tissue from a 16 week healthy Hispanic fetus
ENCSR784PDN.Placenta_Amnion.UCSF_Costello	ENCSR784PDN	Placenta_Amnion	E099	GSM1582469	ENCBS195FMK	/mnt/data/integrative/rna/ENCSR784PDN.Placenta_Amnion.UCSF_Costello/quant/rsem/GSM1582469/Quant.genes.results	Reproductive	Amnion	Amnion	#C4AFB8	UCSF_Costello	male	tissue	UBERON:0000305	amnion	fetal	16	week		Amniotic tissue from a 16 week healthy African American fetus
ENCSR727VTD.Fetal_Ovary.UW_Glass	ENCSR727VTD	Fetal_Ovary	E243	GSM1101662	ENCBS645JEU	/mnt/data/integrative/rna/ENCSR727VTD.Fetal_Ovary.UW_Glass/quant/rsem/GSM1101662/Quant.genes.results	Reproductive	Ovary	Ovary	#C4AFB8	UW_Glass	female	tissue	UBERON:0000992	female gonad	unknown	unknown			Ovary tissue from a pool of healthy female fetuses from Ian Glass of University of Washington, Congenital Defects Lab. Samples were taken from a pool of donors.
ENCSR725TPW.Ovary.Stanford_Snyder	ENCSR725TPW	Ovary	E097	GSM1010948	ENCBS341OKA	/mnt/data/integrative/rna/ENCSR725TPW.Ovary.Stanford_Snyder/quant/rsem/GSM1010948/Quant.genes.results	Reproductive	Ovary	Ovary	#C4AFB8	Stanford_Snyder	female	tissue	UBERON:0000992	female gonad	adult	30	year		Ovary tissue from a 30 year old female Caucasian human with bipolar disorder and an iron deficiency. Tissue provided by Shin Lin at Stanford University.
ENCSR104ZDH.Placenta.UCSF_Costello	ENCSR104ZDH	Placenta	E091	GSM1127096	ENCBS720OZO	/mnt/data/integrative/rna/ENCSR104ZDH.Placenta.UCSF_Costello/quant/rsem/GSM1127096/Quant.genes.results	Reproductive	Placenta	Placenta	#C4AFB8	UCSF_Costello	unknown	tissue	NTR:0003013	placental basal plate	fetal	16	week		Placenta basal plate tissue from a 16 week healthy Hispanic fetus
ENCSR706XCG.Placenta.UCSF_Costello	ENCSR706XCG	Placenta	E091	GSM1127097	ENCBS531INQ	/mnt/data/integrative/rna/ENCSR706XCG.Placenta.UCSF_Costello/quant/rsem/GSM1127097/Quant.genes.results	Reproductive	Placenta	Placenta	#C4AFB8	UCSF_Costello	male	tissue	NTR:0003013	placental basal plate	fetal	16	week		Placenta basal plate tissue from a 16 week healthy African American fetus. Tissue provided by the Susan Fisher lab at UCSF
ENCSR793CEK.Placenta.UCSF_Costello	ENCSR793CEK	Placenta	E091	GSM1582466	ENCBS214OGS	/mnt/data/integrative/rna/ENCSR793CEK.Placenta.UCSF_Costello/quant/rsem/GSM1582466/Quant.genes.results	Reproductive	Placenta	Placenta	#C4AFB8	UCSF_Costello	male	tissue	NTR:0003013	placental basal plate	fetal	38	week		Placenta basal plate tissue from a 38 week healthy male fetus Tissue provided by the Susan Fisher lab at UCSF
ENCSR880XLM.Placenta.UW_Glass	ENCSR880XLM	Placenta	E091	GSM1220581	ENCBS122HFH	/mnt/data/integrative/rna/ENCSR880XLM.Placenta.UW_Glass/quant/rsem/GSM1220581/Quant.genes.results	Reproductive	Placenta	Placenta	#C4AFB8	UW_Glass	female	tissue	UBERON:0001987	placenta	fetal	113	day		Fetal placenta tissue from a healthy day 113 female fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR999CPT.Placenta.UCSF_Costello	ENCSR999CPT	Placenta	E091	GSM1127098	ENCBS822MQO	/mnt/data/integrative/rna/ENCSR999CPT.Placenta.UCSF_Costello/quant/rsem/GSM1127098/Quant.genes.results	Reproductive	Placenta	Placenta	#C4AFB8	UCSF_Costello	female	tissue	NTR:0003013	placental basal plate	fetal	40	week		Placenta basal plate tissue from a 40 week healthy female Caucasian fetus. Tissue provided by the Susan Fisher lab at UCSF
ENCSR755LFM.Fetal_Testes.UW_Glass	ENCSR755LFM	Fetal_Testes	E245	GSM1220586	ENCBS796DWQ	/mnt/data/integrative/rna/ENCSR755LFM.Fetal_Testes.UW_Glass/quant/rsem/GSM1220586/Quant.genes.results	Reproductive	Testes	Testes	#C4AFB8	UW_Glass	male	tissue	UBERON:0000473	testis	fetal	unknown			Fetal testicular tissue from a pool of healthy male fetuses from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR000AFM.Umbilical_Cord.CSHL_Gingeras	ENCSR000AFM	Umbilical_Cord	E242	ENCBS081RNA	ENCBS081RNA	/mnt/data/integrative/rna/ENCSR000AFM.Umbilical_Cord.CSHL_Gingeras/quant/rsem/ENCBS081RNA/Quant.genes.results	Reproductive	Umbilical cord	Umbilical cord	#C4AFB8	CSHL_Gingeras	male	tissue	UBERON:0002331	umbilical cord	fetal	20	week		Human fetal umbilical cord
ENCSR000AFM.Umbilical_Cord.CSHL_Gingeras	ENCSR000AFM	Umbilical_Cord	E242	ENCBS082RNA	ENCBS082RNA	/mnt/data/integrative/rna/ENCSR000AFM.Umbilical_Cord.CSHL_Gingeras/quant/rsem/ENCBS082RNA/Quant.genes.results	Reproductive	Umbilical cord	Umbilical cord	#C4AFB8	CSHL_Gingeras	male	tissue	UBERON:0002331	umbilical cord	fetal	31	week		Human fetal umbilical cord
