chrom_start_end	Annotation
chr7_54824000_54825000	1_TssA
chr11_18613200_18625200	15_Quies
chr15_65377000_65388400	15_Quies
chr1_29077000_29077200	4_Tx
chr4_1831600_1832600	4_Tx
chr17_61498000_61515800	15_Quies
chrX_133597000_133597800	1_TssA
chr2_174818200_174819800	6_EnhG
chr12_54352400_54353000	14_ReprPCWk
chr2_216696200_216696400	7_Enh
chr10_65275600_65275800	7_Enh
chr17_18847800_18848800	7_Enh
chr2_158727800_158731600	14_ReprPCWk
chr10_94175600_94177000	9_Het
chr15_61831400_61869800	15_Quies
chr22_23369800_23377000	14_ReprPCWk
chr17_8920400_8921000	14_ReprPCWk
chr7_86375800_86376400	13_ReprPC
chr5_71565200_71566800	5_TxWk
chr13_47325000_47326800	6_EnhG
chr5_96400800_96414800	15_Quies
chr1_167520600_167520800	1_TssA
chr21_26979000_26981000	1_TssA
chr7_133062400_133063400	9_Het
chr11_33773200_33774400	4_Tx
chr17_55210200_55211200	7_Enh
chr20_43432800_43439400	14_ReprPCWk
chr6_41683400_41683600	7_Enh
chr3_58369800_58370600	7_Enh
chr17_61857200_61857800	6_EnhG
chr12_122062600_122063800	7_Enh
chr12_52700400_52702000	13_ReprPC
chr14_23020000_23022800	6_EnhG
chr1_156772000_156773400	5_TxWk
chr2_75983600_75997200	15_Quies
chr6_111279200_111279800	2_TssAFlnk
chr10_74901800_74904000	5_TxWk
chr19_49521600_49522800	2_TssAFlnk
chr2_136888200_136888600	14_ReprPCWk
chr8_102854600_102855600	2_TssAFlnk
chr16_27313800_27317000	15_Quies
chr14_63884600_63885200	2_TssAFlnk
chr3_132950800_132951600	9_Het
chr11_62605400_62605600	2_TssAFlnk
chr2_152976000_152978200	4_Tx
chr4_105703600_105707600	15_Quies
chr2_10714000_10718600	4_Tx
chr10_50034400_50036800	4_Tx
chr10_11949400_11961400	5_TxWk
chr6_151209800_151210000	6_EnhG
chr20_52450200_52451200	2_TssAFlnk
chr1_37732600_37744800	15_Quies
chr16_68777200_68786400	15_Quies
chr4_144571000_144588800	15_Quies
chr8_73211400_73229000	15_Quies
chr6_28543800_28544000	7_Enh
chr11_94528000_94607200	14_ReprPCWk
chr16_83989000_84001400	15_Quies
chr2_43509200_43515000	8_ZNF/Rpts
chr11_120372600_120373800	5_TxWk
chr1_157010200_157016200	1_TssA
chr10_94566200_94569000	13_ReprPC
chr13_43065000_43065200	7_Enh
chr16_15684200_15684400	7_Enh
chr1_174810800_174811800	7_Enh
chr2_8342200_8342600	2_TssAFlnk
chr2_170707000_170728400	15_Quies
chr9_101821800_101822000	2_TssAFlnk
chr5_171415200_171415600	8_ZNF/Rpts
chr1_155775200_155776000	5_TxWk
chr19_38983200_38997200	15_Quies
chr2_175984600_175984800	6_EnhG
chr15_52341000_52341200	4_Tx
chr1_172174400_172175400	5_TxWk
chr1_157629400_157629800	12_EnhBiv
chr4_3653000_3667600	15_Quies
chr11_71773200_71777200	5_TxWk
chr3_61654000_61654800	7_Enh
chr2_112823800_112824800	6_EnhG
chr7_4793600_4797600	4_Tx
chr3_157815800_157816000	1_TssA
chr11_121338000_121338200	2_TssAFlnk
chr1_207193400_207194800	13_ReprPC
chr11_4115000_4115400	2_TssAFlnk
chr6_115036400_115036800	7_Enh
chr8_30890000_30890200	10_TssBiv
chr1_206911600_206911800	2_TssAFlnk
chr7_97143000_97251800	15_Quies
chr10_52377800_52378400	1_TssA
chr22_36031600_36043000	15_Quies
chr6_7134600_7135000	7_Enh
chr17_28493600_28496200	5_TxWk
chr2_32802200_32803200	5_TxWk
chr15_30940800_30941400	4_Tx
chr10_13823600_13827400	7_Enh
chr1_44414400_44415000	7_Enh
chr12_2275400_2279000	9_Het
chr10_14602000_14602600	7_Enh
chr7_101836600_101840200	5_TxWk
chr17_2145600_2147000	4_Tx
chr2_127505600_127507000	7_Enh
chr13_24182600_24183200	3_TxFlnk
chr12_132693600_132695800	15_Quies
chr6_170529200_170580400	15_Quies
chr7_134422600_134423400	7_Enh
chr13_40176400_40176800	11_BivFlnk
chr3_98302800_98304600	3_TxFlnk
chr18_74333200_74334200	5_TxWk
chr2_176228800_176237400	14_ReprPCWk
chr2_121953800_121954400	13_ReprPC
chr2_26993800_26995000	7_Enh
chr8_102775600_102776000	8_ZNF/Rpts
chr11_77110400_77111200	5_TxWk
chrX_103410800_103414000	1_TssA
chr12_54387200_54387400	12_EnhBiv
chr19_30335400_30336400	1_TssA
chr10_119655800_119656600	9_Het
chr6_41700800_41701200	2_TssAFlnk
chr8_91983000_91986600	15_Quies
chr19_34676400_34676600	7_Enh
chr5_56032400_56033400	7_Enh
chr7_134116600_134116800	7_Enh
chrX_64091200_64091800	9_Het
chr18_67627800_67630000	5_TxWk
chr6_148950600_148951200	2_TssAFlnk
chr7_129778000_129780400	5_TxWk
chr10_3501400_3510400	15_Quies
chr19_11254400_11256200	5_TxWk
chr6_149347400_149349000	8_ZNF/Rpts
chr2_74747400_74747600	7_Enh
chr12_76215800_76226200	14_ReprPCWk
chr11_75237600_75237800	10_TssBiv
chr7_104386800_104387400	9_Het
chr6_164133600_164134400	7_Enh
chr1_244159400_244163400	15_Quies
chr6_120050400_120079800	15_Quies
chr1_9239200_9240400	2_TssAFlnk
chr7_44746600_44748200	4_Tx
chr5_80635600_80647600	15_Quies
chr7_23039200_23039600	2_TssAFlnk
chr3_81775200_81776200	7_Enh
chr4_10463600_10464000	9_Het
chr1_6054000_6054200	1_TssA
chr3_61203800_61207200	15_Quies
chr3_57098200_57102000	5_TxWk
chr17_26006800_26007800	13_ReprPC
chr10_118606400_118606600	1_TssA
chr3_17663400_17664000	4_Tx
chr9_124109400_124110200	5_TxWk
chr5_109029800_109030200	7_Enh
chr9_117380400_117381600	3_TxFlnk
chr11_123325600_123327000	5_TxWk
chr3_128050400_128050800	7_Enh
chr19_534200_543800	5_TxWk
chr20_4651200_4666600	14_ReprPCWk
chr16_46870600_46871000	7_Enh
chr1_161524000_161524800	7_Enh
chr12_123737800_123743800	4_Tx
chr4_152820800_152825400	9_Het
chr9_92842000_92855000	14_ReprPCWk
chr3_46152000_46152600	2_TssAFlnk
chr11_67982000_67982200	2_TssAFlnk
chr19_14042200_14043400	15_Quies
chr6_10697800_10699600	4_Tx
chr7_25114200_25116200	9_Het
chr12_64689400_64697800	15_Quies
chr2_24570600_24570800	7_Enh
chr2_68472400_68472600	5_TxWk
chr4_39979800_39980800	2_TssAFlnk
chr10_3977600_3978000	2_TssAFlnk
chr2_25133000_25134000	8_ZNF/Rpts
chr8_50069200_50074400	9_Het
chr15_65787200_65787600	4_Tx
chr9_102823400_102828000	5_TxWk
chr11_68245800_68248000	8_ZNF/Rpts
chr10_124058400_124058800	7_Enh
chr8_60028800_60029800	13_ReprPC
chr7_3109600_3111800	9_Het
chr20_52637200_52648200	15_Quies
chr17_13968200_13968400	8_ZNF/Rpts
chr6_43437800_43438000	7_Enh
chr3_11986000_12021400	15_Quies
chr19_41983000_41988000	14_ReprPCWk
chr2_7489000_7489800	7_Enh
chr11_68385600_68400600	15_Quies
chr21_47868000_47870600	9_Het
chr10_94301800_94302800	5_TxWk
chr1_40368600_40369200	13_ReprPC
chr3_152456800_152457200	7_Enh
chr7_42973200_42973400	1_TssA
chr1_33191400_33199200	15_Quies
chr1_234408600_234424600	15_Quies
chr5_67943200_67943600	9_Het
chr12_62926200_62929800	4_Tx
chr6_1208000_1208400	9_Het
chr7_127381600_127382800	4_Tx
chr1_91484200_91484800	2_TssAFlnk
chr15_52405800_52408000	5_TxWk
chr11_48022400_48022800	7_Enh
chr3_197354600_197355600	1_TssA
chr18_33163800_33164000	9_Het
chr10_134144000_134146000	1_TssA
chr1_233931800_233932200	7_Enh
chr14_68808800_68809200	2_TssAFlnk
chr3_119093800_119094400	4_Tx
chr7_62128000_62146000	15_Quies
chr11_115956800_115957400	7_Enh
chr10_50396000_50396800	2_TssAFlnk
chr16_11388800_11389000	7_Enh
chr1_211587800_211588000	9_Het
chr19_7980200_7980400	14_ReprPCWk
chr2_180109600_180112000	15_Quies
chr10_43655600_43655800	7_Enh
chr2_237861800_237872600	15_Quies
chr6_25384400_25385000	7_Enh
chr1_171268400_171270800	9_Het
chr17_46710200_46710600	7_Enh
chr5_76027200_76027600	15_Quies
chr11_82757400_82758800	5_TxWk
chr20_8002200_8016600	14_ReprPCWk
chr8_58661400_58661600	7_Enh
chr10_99024400_99026000	4_Tx
chr22_32808400_32808800	2_TssAFlnk
chr4_148883400_148884200	5_TxWk
chr6_170874400_170875000	4_Tx
chr7_155512800_155513200	6_EnhG
chr3_151103000_151103800	7_Enh
chr20_51690800_51725000	15_Quies
chr16_14422400_14423600	5_TxWk
chr3_69418000_69418400	7_Enh
chr16_68832200_68833400	9_Het
chr3_27923200_27923400	2_TssAFlnk
chrX_981200_986200	9_Het
chr7_139274000_139277000	5_TxWk
chr20_25037600_25039000	1_TssA
chr19_10489000_10489600	3_TxFlnk
chr5_94948000_94950200	9_Het
chr8_144953400_144956200	14_ReprPCWk
chr3_15096000_15096800	6_EnhG
chr21_42745200_42745400	7_Enh
chr17_18159600_18160200	5_TxWk
chr16_11785800_11791000	4_Tx
chr19_44077800_44078600	5_TxWk
chr1_226129200_226131000	7_Enh
chr20_31950000_31950200	5_TxWk
chr4_153068800_153074800	15_Quies
chr13_20230200_20231600	5_TxWk
chr2_222436000_222436200	12_EnhBiv
chr10_99187000_99190600	3_TxFlnk
chr9_139545400_139545600	11_BivFlnk
chr1_93642600_93643000	2_TssAFlnk
chr10_121483200_121484000	7_Enh
chr6_153440400_153450400	14_ReprPCWk
chr1_151626600_151627200	7_Enh
chr2_65460800_65461000	1_TssA
chr1_11345400_11347600	4_Tx
chr8_61780200_61784600	5_TxWk
chr11_124156000_124181600	15_Quies
chr1_25391600_25402600	15_Quies
chr9_116103200_116111400	5_TxWk
chr9_4936800_4938000	2_TssAFlnk
chr3_141182200_141184800	9_Het
chr5_88189000_88207000	15_Quies
chr1_25363200_25363800	7_Enh
chr20_33295200_33296000	5_TxWk
chr10_105425400_105428400	4_Tx
chr15_41896800_41912200	15_Quies
chr3_101535800_101536600	6_EnhG
chr2_177361400_177361600	7_Enh
chr4_26416400_26418200	4_Tx
chr12_27746800_27748800	5_TxWk
chr5_131362200_131363000	7_Enh
chr5_171921800_171922600	13_ReprPC
chr3_121258000_121260000	5_TxWk
chr11_123228200_123228800	2_TssAFlnk
chr8_54788400_54789600	13_ReprPC
chr2_216973000_216973200	7_Enh
chr15_49504600_49508200	15_Quies
chr11_112046400_112049400	14_ReprPCWk
chr15_41198400_41198800	7_Enh
chr14_90797800_90798000	2_TssAFlnk
chr11_48806000_48809200	15_Quies
chr4_168010400_168142800	15_Quies
chr3_56861600_56866800	5_TxWk
chr20_5476400_5484600	15_Quies
chr16_11480000_11481400	7_Enh
chr9_15552600_15554200	1_TssA
chr1_229708400_229714400	15_Quies
chr1_1043800_1045400	15_Quies
chr3_160277000_160279200	1_TssA
chr16_10675000_10678600	14_ReprPCWk
chr12_131656000_131661200	9_Het
chr12_72150400_72150600	2_TssAFlnk
chr15_30989000_30992200	5_TxWk
chr5_2396200_2400200	9_Het
chr5_118691200_118694200	1_TssA
chr12_68760200_68761400	7_Enh
chr21_42943400_42943600	7_Enh
chr11_44485600_44488400	9_Het
chr12_57643200_57649800	5_TxWk
chr4_56384800_56389600	9_Het
chr11_262600_266600	15_Quies
chr6_13383600_13383800	2_TssAFlnk
chr6_26175600_26176200	2_TssAFlnk
chr20_49356200_49356600	7_Enh
chr17_74079000_74084400	4_Tx
chr12_12962600_12965800	5_TxWk
chr12_28395600_28396200	9_Het
chr19_24522800_24526000	9_Het
chr20_5176800_5179400	5_TxWk
chr2_231501400_231502200	2_TssAFlnk
chr1_93698000_93702400	5_TxWk
chr20_20527200_20527400	6_EnhG
chr15_68874000_68923000	14_ReprPCWk
chr10_98769600_98770000	8_ZNF/Rpts
chr9_133593000_133594000	5_TxWk
chr2_36468800_36470200	5_TxWk
chr11_34271000_34272400	5_TxWk
chr2_69963200_69967600	5_TxWk
chr1_169061800_169067600	15_Quies
chr2_73942800_73954600	15_Quies
chr17_67498000_67499400	1_TssA
chr16_66992400_66995200	5_TxWk
chr19_16986000_16986600	5_TxWk
chr17_10121000_10122600	9_Het
chr7_2737600_2738400	7_Enh
chr19_20348600_20351800	9_Het
chr2_120145800_120156400	15_Quies
chr19_35882400_35882600	15_Quies
chr14_67293800_67299200	15_Quies
chr21_34281400_34282200	7_Enh
chr20_3762400_3765200	5_TxWk
chr2_141504800_141505600	7_Enh
chr5_89817000_89817800	5_TxWk
chr4_183840800_183841400	7_Enh
chr14_107215600_107216000	7_Enh
chrX_29920200_29920800	7_Enh
chr1_153233400_153234000	7_Enh
chr2_223182800_223183200	1_TssA
chr4_132379200_132380600	5_TxWk
chr12_73710600_73862200	15_Quies
chr11_58508400_58509200	9_Het
chr12_91832800_91840000	14_ReprPCWk
chr19_56369200_56369400	7_Enh
chr4_99063600_99064800	1_TssA
chr15_42867400_42868400	1_TssA
chr2_51421600_51603800	15_Quies
chr21_45985600_45987000	15_Quies
chr2_7879000_7888200	9_Het
chr1_209275200_209275400	15_Quies
chr5_108175400_108182000	15_Quies
chr4_154138600_154139200	7_Enh
chr7_107455800_107523800	14_ReprPCWk
chr17_9925000_9929800	5_TxWk
chr2_112251200_112251400	7_Enh
chr3_170712000_170727000	14_ReprPCWk
chr11_112573800_112576200	9_Het
chr1_91394200_91395200	8_ZNF/Rpts
chr7_102937800_102939600	1_TssA
chr13_28982000_28984200	7_Enh
chr11_107940400_107941200	6_EnhG
chr13_23945400_23945800	5_TxWk
chr4_139899400_139908200	15_Quies
chr9_128416200_128416600	4_Tx
chr11_33908400_33912600	5_TxWk
chr6_37175600_37176000	7_Enh
chr1_224613800_224614200	7_Enh
chr3_128713600_128714000	7_Enh
chr6_24891600_24901400	5_TxWk
chr22_36748400_36749400	4_Tx
chr12_93829600_93830000	1_TssA
chr4_24954600_24956400	9_Het
chr3_100321400_100321800	2_TssAFlnk
chr13_30720600_30723200	7_Enh
chr19_39120200_39120800	4_Tx
chr7_7961000_7963200	7_Enh
chr3_10206600_10206800	2_TssAFlnk
chr7_49807200_49812000	7_Enh
chr16_87815400_87835800	15_Quies
chr12_64110200_64111600	7_Enh
chr8_65885400_65886400	9_Het
chr2_12171600_12173400	2_TssAFlnk
chr11_118188000_118190600	7_Enh
chr1_233307000_233308000	9_Het
chr1_28495600_28496200	2_TssAFlnk
chr2_231899000_231899600	7_Enh
chr15_69135400_69136400	13_ReprPC
chr16_2508600_2508800	6_EnhG
chr6_38277600_38278200	7_Enh
chr10_45495800_45496200	2_TssAFlnk
chr12_93317400_93319200	5_TxWk
chr10_75533400_75534000	3_TxFlnk
chr17_47152200_47170400	14_ReprPCWk
chr3_28387800_28388200	2_TssAFlnk
chr9_129604400_129604600	7_Enh
chr22_42684800_42685400	7_Enh
chr20_62183800_62184800	2_TssAFlnk
chr2_136167400_136167600	7_Enh
chr2_16188000_16195000	14_ReprPCWk
chr4_177116600_177117000	1_TssA
chr10_52197200_52198800	7_Enh
chr1_86145800_86146400	4_Tx
chr1_219756600_219759000	15_Quies
chrX_27693200_27695400	14_ReprPCWk
chr6_16133000_16133200	1_TssA
chr8_53213400_53213800	7_Enh
chr2_130938000_130940600	1_TssA
chr4_100408000_100432600	15_Quies
chr3_45322800_45341800	14_ReprPCWk
chr5_7873400_7873600	1_TssA
chr5_74631600_74631800	7_Enh
chr5_137338200_137338600	5_TxWk
chr19_40257400_40267000	15_Quies
chr3_192959800_192961600	14_ReprPCWk
chr16_10369600_10370200	8_ZNF/Rpts
chr7_100146800_100147200	3_TxFlnk
chr2_131784600_131786200	9_Het
chr17_40269200_40270200	4_Tx
chr18_42323800_42324200	7_Enh
chr12_121286400_121289000	7_Enh
chr3_5730800_5733800	9_Het
chr10_12227400_12230400	4_Tx
chr4_111041000_111041400	2_TssAFlnk
chr21_34336000_34369200	15_Quies
chr5_141385600_141387400	7_Enh
chr2_29155000_29172000	4_Tx
chr11_43379600_43382200	1_TssA
chr4_8713200_8715200	9_Het
chr6_11444600_11446000	7_Enh
chr5_131311400_131313200	7_Enh
chr9_127216000_127232200	15_Quies
chr12_94532800_94533200	7_Enh
chr5_172260400_172260800	2_TssAFlnk
chr8_117893600_117899600	15_Quies
chr16_2582800_2583200	1_TssA
chr3_41565000_41568200	7_Enh
chr21_15589600_15710800	15_Quies
chr2_86421400_86423000	1_TssA
chr10_6361800_6362200	7_Enh
chr7_140397400_140397600	2_TssAFlnk
chr6_111856000_111858000	5_TxWk
chr4_170573200_170574200	7_Enh
chr10_45934000_45939400	5_TxWk
chr8_131288800_131289000	7_Enh
chr6_144492600_144493200	5_TxWk
chr3_46854200_46854400	2_TssAFlnk
chr4_56858800_56859200	6_EnhG
chr3_119770000_119770600	7_Enh
chr10_75134200_75135200	4_Tx
chr7_99012800_99015000	5_TxWk
chr7_47377400_47401400	15_Quies
chr6_142407800_142412200	14_ReprPCWk
chr11_129724000_129731600	5_TxWk
chr1_117092400_117093200	2_TssAFlnk
chr3_120501600_120503200	5_TxWk
chr4_122150400_122163800	15_Quies
chr11_9302600_9303200	7_Enh
chr20_361000_362800	1_TssA
chr19_33765000_33765400	7_Enh
chr17_48351000_48352400	7_Enh
chr7_99125000_99131400	8_ZNF/Rpts
chr1_66863400_66865400	7_Enh
chr3_111966000_111967600	2_TssAFlnk
chr19_3439200_3444800	5_TxWk
chr1_65345800_65346200	5_TxWk
chr2_233906000_233912400	14_ReprPCWk
chr12_51094800_51098600	5_TxWk
chr20_62169800_62170000	2_TssAFlnk
chr4_160038400_160039200	7_Enh
chr2_28709600_28709800	7_Enh
chr18_55213600_55224000	5_TxWk
chr15_80986600_80987200	2_TssAFlnk
chr6_139025800_139034600	15_Quies
chr6_41184200_41192000	15_Quies
chr19_16606200_16606400	7_Enh
chr2_73338200_73339400	13_ReprPC
chr1_157697400_157702600	5_TxWk
chr16_89171400_89171800	6_EnhG
chr3_182607400_182610800	4_Tx
chr16_57581800_57582000	7_Enh
chr9_134407000_134417800	15_Quies
chr14_68745000_68747400	2_TssAFlnk
chr13_22391600_22391800	9_Het
chr16_89450400_89453200	5_TxWk
chr4_154470400_154470800	5_TxWk
chr9_75654200_75665200	15_Quies
chr11_66140000_66140200	1_TssA
chr11_85662000_85664200	9_Het
chr2_217815400_217816000	15_Quies
chr11_65131200_65134000	5_TxWk
chr17_25950200_25952000	4_Tx
chr3_53876400_53878200	2_TssAFlnk
chr1_89387600_89390400	4_Tx
chr9_123552200_123553400	5_TxWk
chr16_46650400_46651200	3_TxFlnk
chr8_41838600_41840600	5_TxWk
chr2_33561600_33566800	14_ReprPCWk
chr15_61350400_61377000	14_ReprPCWk
chr9_140164200_140164600	6_EnhG
chr13_42530800_42531600	8_ZNF/Rpts
chr15_83736800_83737000	7_Enh
chr14_102642400_102642800	15_Quies
chr21_47269000_47305400	15_Quies
chr1_52671200_52673200	14_ReprPCWk
chr8_978400_984200	9_Het
chr11_123393000_123414200	15_Quies
chr1_7465000_7467600	7_Enh
chr12_40501800_40502200	7_Enh
chr22_40249000_40249200	7_Enh
chr5_9417600_9419800	9_Het
chr15_93206000_93206200	7_Enh
chr16_28944000_28945000	2_TssAFlnk
chr13_110951400_110960000	14_ReprPCWk
chr15_66019000_66020600	5_TxWk
chr4_3374800_3375200	7_Enh
chr18_13142600_13146600	9_Het
chr13_25398400_25409200	14_ReprPCWk
chr5_133990600_133991000	3_TxFlnk
chr20_25398400_25399800	4_Tx
chr18_6415600_6431600	15_Quies
chr15_68407200_68407600	2_TssAFlnk
chr5_74722600_74731400	5_TxWk
chr9_94479800_94482400	15_Quies
chr19_5902400_5902800	2_TssAFlnk
chr11_118735400_118736000	13_ReprPC
chr2_191166800_191167800	4_Tx
chr19_12726000_12727200	3_TxFlnk
chr12_47186600_47187400	9_Het
chr13_74440600_74441000	7_Enh
chr14_51117600_51126800	5_TxWk
chr10_121627600_121629200	1_TssA
chr22_30162400_30164200	1_TssA
chr9_79010800_79015000	5_TxWk
chr15_50552000_50552600	7_Enh
chr9_139704400_139704800	3_TxFlnk
chr1_229620000_229620800	5_TxWk
chr15_42068600_42069600	1_TssA
chr6_144602600_144604800	14_ReprPCWk
chr1_153853000_153853400	7_Enh
chr12_110937000_110938000	1_TssA
chr2_12858000_12858200	10_TssBiv
chr12_121159000_121159800	6_EnhG
chr8_29390000_29396400	15_Quies
chr1_26130000_26130800	7_Enh
chr16_89911800_89912200	7_Enh
chr17_20966400_20967200	5_TxWk
chr7_4958200_4996200	15_Quies
chr4_105659800_105661600	9_Het
chr9_79146000_79146400	7_Enh
chr2_232830600_232832800	15_Quies
chr4_49222000_49235600	15_Quies
chr12_26689200_26690000	4_Tx
chr9_79105200_79109800	15_Quies
chr6_149816200_149817000	2_TssAFlnk
chr12_80697200_80698000	9_Het
chr12_50520800_50527200	4_Tx
chr1_155804600_155806400	5_TxWk
chr15_90681200_90683800	9_Het
chr1_6684800_6685200	2_TssAFlnk
chr9_134561400_134562200	2_TssAFlnk
chr11_63303600_63304000	7_Enh
chr7_5562800_5563000	7_Enh
chr5_158275600_158276600	2_TssAFlnk
chr5_10725400_10726600	4_Tx
chr5_143570000_143571200	7_Enh
chr19_12788400_12790200	5_TxWk
chr16_31442800_31449800	15_Quies
chr5_79413800_79414600	9_Het
chrX_53100800_53101800	1_TssA
chr3_132632800_132693200	15_Quies
chr4_142486600_142487000	7_Enh
chr16_20998800_21044600	15_Quies
chr2_118881200_118882000	5_TxWk
chr1_215745400_215745800	1_TssA
chr3_46234200_46234400	5_TxWk
chr1_219627400_219627800	15_Quies
chr11_65640400_65640800	2_TssAFlnk
chr7_66672000_66692400	15_Quies
chr6_144493200_144495000	8_ZNF/Rpts
chr4_174441400_174442000	14_ReprPCWk
chr8_128442800_128443400	7_Enh
chr12_94598600_94599000	1_TssA
chr16_23961600_23962400	3_TxFlnk
chr7_73629200_73631600	3_TxFlnk
chr7_68358200_68359000	9_Het
chr10_112094000_112094200	7_Enh
chr1_156119000_156121400	2_TssAFlnk
chr16_34469600_34480000	15_Quies
chr17_35404000_35406000	5_TxWk
chr9_21268600_21275400	15_Quies
chr19_32971800_32972600	5_TxWk
chr19_8273000_8273400	7_Enh
chr6_32121000_32121400	7_Enh
chr12_27481600_27483800	7_Enh
chr2_172325400_172328000	4_Tx
chr3_149342200_149348000	5_TxWk
chr20_42338800_42339800	2_TssAFlnk
chr7_157629800_157639200	9_Het
chr21_30714600_30715000	3_TxFlnk
chr6_101320800_101322600	9_Het
chr5_94879800_94880000	6_EnhG
chr10_120937000_120938400	1_TssA
chr8_23019000_23019800	7_Enh
chr3_32456600_32460800	14_ReprPCWk
chr1_93553000_93553200	1_TssA
chr10_3799400_3801000	2_TssAFlnk
chr11_25986200_26003400	14_ReprPCWk
chr4_142144800_142146400	3_TxFlnk
chr1_90044400_90044600	7_Enh
chr4_6424800_6425200	15_Quies
chr6_37781000_37785400	15_Quies
chr1_110071200_110074800	5_TxWk
chr5_73207400_73209600	7_Enh
chr4_37403200_37407600	9_Het
chr9_93935400_93937000	14_ReprPCWk
chr10_90792600_90792800	7_Enh
chr7_48042800_48044000	15_Quies
chr11_16780400_16781400	5_TxWk
chr2_48054000_48054600	5_TxWk
chr11_48064800_48066200	2_TssAFlnk
chr1_6114000_6117400	5_TxWk
chr15_58628800_58640400	15_Quies
chr3_129033400_129033800	2_TssAFlnk
chr6_43140800_43141000	1_TssA
chr1_35762400_35763200	5_TxWk
chr10_5593000_5593800	7_Enh
chr11_62331800_62333000	5_TxWk
chr2_143672400_143672600	1_TssA
chr12_98989600_98992200	3_TxFlnk
chr3_58125200_58126000	4_Tx
chr1_198596600_198596800	7_Enh
chr20_4331000_4348200	15_Quies
chr7_37378000_37378800	2_TssAFlnk
chr15_56959400_56960000	5_TxWk
chr13_49685600_49687200	5_TxWk
chr1_231749600_231751000	8_ZNF/Rpts
chr22_34731200_34896400	15_Quies
chr1_9711000_9713200	1_TssA
chrX_43513800_43514600	1_TssA
chr3_128572400_128580800	9_Het
chr12_2260800_2262000	7_Enh
chr2_169273000_169276400	15_Quies
chr4_37830400_37831600	5_TxWk
chr2_231567600_231569000	9_Het
chr17_45352400_45356200	7_Enh
chr7_69157600_69158600	2_TssAFlnk
chr7_26198200_26199400	2_TssAFlnk
chr11_17713200_17717000	13_ReprPC
chr3_108309800_108310200	1_TssA
chr17_74728600_74732400	3_TxFlnk
chr7_23040400_23041400	2_TssAFlnk
chr10_97042800_97044600	1_TssA
chr8_74868400_74870400	5_TxWk
chr7_17439600_17441200	7_Enh
chr3_107253800_107255000	4_Tx
chr18_46287200_46290400	5_TxWk
chr22_43117000_43117200	10_TssBiv
chr7_115468200_115658800	15_Quies
chr10_12376600_12382200	15_Quies
chr1_33289000_33290600	5_TxWk
chr11_60155600_60158200	8_ZNF/Rpts
chr16_84696200_84696800	6_EnhG
chr17_77453200_77483600	14_ReprPCWk
chr1_30902600_30918400	15_Quies
chr9_100460400_100461400	7_Enh
chr7_63840400_63841400	9_Het
chr6_159429800_159430000	2_TssAFlnk
chr3_19296200_19296400	15_Quies
chr20_51775400_51775600	15_Quies
chr3_152097600_152097800	5_TxWk
chr2_89830400_89832600	9_Het
chr7_132205000_132210400	14_ReprPCWk
chr2_136763800_136764000	2_TssAFlnk
chr6_28556000_28556800	7_Enh
chr17_41278000_41278600	2_TssAFlnk
chr7_90243200_90246600	5_TxWk
chr12_52305200_52306800	7_Enh
chr1_54384600_54386400	5_TxWk
chr2_174819800_174820200	3_TxFlnk
chr18_20814400_20814800	4_Tx
chr9_6922400_6923200	7_Enh
chr2_122436400_122443000	9_Het
chr1_154818600_154820400	7_Enh
chr13_33955000_33962200	15_Quies
